customer_id,age,income_band,customer_segment,occupation,city,kyc_risk_rating,transaction_date,amount,category,channel,balance_after,premium_amount,start_date,end_date,status,transaction_date_year,transaction_date_month,transaction_date_day,transaction_date_weekday,start_date_year,start_date_month,start_date_day,start_date_weekday,end_date_year,end_date_month,end_date_day,end_date_weekday,product_type
1309,47.0,Low,Platinum,Hospital Doctor,Kisumu,High,2024-10-03 00:00:00.000000000,270208.0,Groceries,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2024,10,3,3,2023,9,15,4,2027,9,19,6,Motor
1309,47.0,Low,Platinum,Hospital Doctor,Kisumu,High,2025-03-14 00:00:00.000000000,148121.0,Bills,Branch,705738.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,14,4,2023,9,15,4,2027,9,19,6,Motor
1310,47.0,High,Platinum,"Designer, Blown Glass/Stained Glass",Narok,Medium,2024-04-11 00:00:00.000000000,265206.0,Personal,Ussd,64110.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2024,4,11,3,2023,9,15,4,2027,9,19,6,Medical
1311,47.0,High,Platinum,Research Scientist (Physical Sciences),Malindi,Low,2024-08-15 00:00:00.000000000,148121.0,Electronics,Ussd,580589.0,7611.0,2024-04-03 00:00:00.000000000,2026-12-03 00:00:00.000000000,Active,2024,8,15,3,2024,4,3,2,2026,12,3,3,Motor
1311,47.0,High,Platinum,Research Scientist (Physical Sciences),Malindi,Low,2024-08-15 00:00:00.000000000,148121.0,Electronics,Ussd,580589.0,7611.0,2022-05-16 00:00:00.000000000,2028-02-02 00:00:00.000000000,Active,2024,8,15,3,2022,5,16,0,2028,2,2,2,Life
1311,47.0,High,Platinum,Research Scientist (Physical Sciences),Malindi,Low,2025-12-05 00:00:00.000000000,182589.0,Personal,App,406233.0,7611.0,2024-04-03 00:00:00.000000000,2026-12-03 00:00:00.000000000,Active,2025,12,5,4,2024,4,3,2,2026,12,3,3,Motor
1311,47.0,High,Platinum,Research Scientist (Physical Sciences),Malindi,Low,2025-12-05 00:00:00.000000000,182589.0,Personal,App,406233.0,7611.0,2022-05-16 00:00:00.000000000,2028-02-02 00:00:00.000000000,Active,2025,12,5,4,2022,5,16,0,2028,2,2,2,Life
1312,19.0,Medium,Platinum,"Journalist, Magazine",Thika Road,Low,2025-03-27 00:00:00.000000000,148121.0,Personal,Branch,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,27,3,2023,9,15,4,2027,9,19,6,Motor
1312,19.0,High,Platinum,"Journalist, Magazine",Thika Road,Low,2026-02-22 00:00:00.000000000,148121.0,School Fees,App,648081.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2026,2,22,6,2023,9,15,4,2027,9,19,6,Medical
1313,47.0,Low,SME,Materials Engineer,Meru,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2025-03-14 00:00:00.000000000,2029-01-27 00:00:00.000000000,Lapsed,2025,3,15,5,2025,3,14,4,2029,1,27,5,Life
1314,47.0,Low,Platinum,"Administrator, Charities/Voluntary Organisations",Bungoma,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-06-28 00:00:00.000000000,2028-07-31 00:00:00.000000000,Active,2025,3,15,5,2023,6,28,2,2028,7,31,0,Motor
1315,47.0,High,Platinum,Public Affairs Consultant,Kilifi,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2025-03-07 00:00:00.000000000,2027-12-02 00:00:00.000000000,Active,2025,3,15,5,2025,3,7,4,2027,12,2,3,Life
1316,47.0,High,Gold,Art Gallery Manager,Bungoma,High,2024-11-27 00:00:00.000000000,148121.0,Groceries,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2024,11,27,2,2023,9,15,4,2027,9,19,6,Life
1316,47.0,High,Gold,Art Gallery Manager,Bungoma,High,2025-12-29 00:00:00.000000000,148121.0,Electronics,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,12,29,0,2023,9,15,4,2027,9,19,6,Medical
1316,47.0,Low,Gold,Art Gallery Manager,Bungoma,High,2025-05-01 00:00:00.000000000,148121.0,School Fees,Internet Banking,353773.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,5,1,3,2023,9,15,4,2027,9,19,6,Motor
1317,47.0,Low,Platinum,Herbalist,Voi,Low,2024-11-25 00:00:00.000000000,147867.0,Electronics,App,406233.0,7611.0,2024-04-14 00:00:00.000000000,2029-02-03 00:00:00.000000000,Active,2024,11,25,0,2024,4,14,6,2029,2,3,5,Motor
1317,47.0,Low,Platinum,Herbalist,Voi,Low,2024-11-25 00:00:00.000000000,147867.0,Electronics,App,406233.0,324.0,2024-04-07 00:00:00.000000000,2026-10-17 00:00:00.000000000,Active,2024,11,25,0,2024,4,7,6,2026,10,17,5,Medical
1317,47.0,Low,Platinum,Herbalist,Voi,Low,2024-11-25 00:00:00.000000000,147867.0,Electronics,App,406233.0,7611.0,2023-12-04 00:00:00.000000000,2026-07-02 00:00:00.000000000,Active,2024,11,25,0,2023,12,4,0,2026,7,2,3,Motor
1318,47.0,High,Gold,Electrical Engineer,Malindi,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2024-04-12 00:00:00.000000000,2027-01-04 00:00:00.000000000,Lapsed,2025,3,15,5,2024,4,12,4,2027,1,4,0,Motor
1318,47.0,High,Gold,Electrical Engineer,Malindi,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2024-09-09 00:00:00.000000000,2027-04-28 00:00:00.000000000,Pending,2025,3,15,5,2024,9,9,0,2027,4,28,2,Life
1318,47.0,Low,Gold,Electrical Engineer,Malindi,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2024-10-14 00:00:00.000000000,2028-05-21 00:00:00.000000000,Active,2025,3,15,5,2024,10,14,0,2028,5,21,6,Life
1319,47.0,High,SME,Bookseller,Kilifi,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Medical
1320,47.0,High,Gold,Corporate Treasurer,Nairobi,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2022-08-27 00:00:00.000000000,2028-03-16 00:00:00.000000000,Active,2025,3,15,5,2022,8,27,5,2028,3,16,3,Life
1321,47.0,High,Go Banking,"Research Officer, Political Party",Thika Road,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-01-07 00:00:00.000000000,2027-09-24 00:00:00.000000000,Active,2025,3,15,5,2023,1,7,5,2027,9,24,4,Travel
1322,47.0,Low,Gold,Labourer,Nakuru,Low,2024-04-06 00:00:00.000000000,109896.0,Personal,Ussd,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2024,4,6,5,2023,9,15,4,2027,9,19,6,Gadget
1322,47.0,Low,Gold,Labourer,Nakuru,Low,2024-06-26 00:00:00.000000000,148121.0,Groceries,App,179133.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2024,6,26,2,2023,9,15,4,2027,9,19,6,Medical
1323,47.0,Low,Platinum,Community Arts Worker,Voi,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2024-06-17 00:00:00.000000000,2028-08-08 00:00:00.000000000,Active,2025,3,15,5,2024,6,17,0,2028,8,8,1,Medical
1323,47.0,Low,Platinum,Community Arts Worker,Voi,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2024-05-31 00:00:00.000000000,2029-02-26 00:00:00.000000000,Active,2025,3,15,5,2024,5,31,4,2029,2,26,0,Life
1324,47.0,Low,Gold,Oceanographer,Bomet,Low,2026-03-18 00:00:00.000000000,148121.0,Electronics,Internet Banking,732251.0,7611.0,2023-10-06 00:00:00.000000000,2027-09-19 06:09:16.677316352,Active,2026,3,18,2,2023,10,6,4,2027,9,19,6,Medical
1325,47.0,Low,Gold,Estate Manager/Land Agent,Garissa,High,2025-02-25 00:00:00.000000000,148121.0,Groceries,App,286780.0,7611.0,2023-04-11 00:00:00.000000000,2026-10-06 00:00:00.000000000,Pending,2025,2,25,1,2023,4,11,1,2026,10,6,1,Motor
1325,47.0,Low,Gold,Estate Manager/Land Agent,Garissa,High,2025-11-09 00:00:00.000000000,114990.0,Travel,Ussd,773091.0,7611.0,2023-04-11 00:00:00.000000000,2026-10-06 00:00:00.000000000,Pending,2025,11,9,6,2023,4,11,1,2026,10,6,1,Medical
1326,47.0,Low,SME,"Engineer, Production",Kitale,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Life
1327,26.0,Medium,SME,"Teacher, Adult Education",Kilifi,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,12542.0,2023-03-24 00:00:00.000000000,2027-04-20 00:00:00.000000000,Active,2025,3,15,5,2023,3,24,4,2027,4,20,1,Motor
1328,47.0,Medium,Platinum,Osteopath,Malindi,High,2024-08-15 00:00:00.000000000,148121.0,Bills,App,695940.0,7611.0,2024-12-05 00:00:00.000000000,2028-06-23 00:00:00.000000000,Active,2024,8,15,3,2024,12,5,3,2028,6,23,4,Travel
1329,47.0,High,Go Banking,"Librarian, Public",Kitale,Medium,2025-02-09 00:00:00.000000000,73070.0,Electronics,App,777164.0,6453.0,2025-03-14 00:00:00.000000000,2028-06-30 00:00:00.000000000,Active,2025,2,9,6,2025,3,14,4,2028,6,30,4,Travel
1330,47.0,High,Go Banking,"Administrator, Charities/Voluntary Organisations",Homa Bay,High,2024-05-29 00:00:00.000000000,148121.0,Electronics,App,443235.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2024,5,29,2,2023,9,15,4,2027,9,19,6,Gadget
1331,58.0,Medium,Gold,Corporate Investment Banker,Wajir,Low,2025-01-12 00:00:00.000000000,51287.0,Electronics,App,406233.0,7611.0,2024-09-21 00:00:00.000000000,2027-12-04 00:00:00.000000000,Active,2025,1,12,6,2024,9,21,5,2027,12,4,5,Life
1331,58.0,High,Gold,Corporate Investment Banker,Wajir,Low,2025-01-12 00:00:00.000000000,51287.0,Electronics,App,406233.0,7611.0,2023-11-05 00:00:00.000000000,2028-08-05 00:00:00.000000000,Pending,2025,1,12,6,2023,11,5,6,2028,8,5,5,Motor
1331,58.0,High,Gold,Corporate Investment Banker,Wajir,Low,2025-04-17 00:00:00.000000000,148121.0,Groceries,Branch,406233.0,7611.0,2024-09-21 00:00:00.000000000,2027-12-04 00:00:00.000000000,Active,2025,4,17,3,2024,9,21,5,2027,12,4,5,Gadget
1331,58.0,Low,Gold,Corporate Investment Banker,Wajir,Low,2025-04-17 00:00:00.000000000,148121.0,Groceries,Branch,406233.0,7611.0,2023-11-05 00:00:00.000000000,2028-08-05 00:00:00.000000000,Pending,2025,4,17,3,2023,11,5,6,2028,8,5,5,Medical
1332,47.0,Low,Go Banking,Occupational Psychologist,Kericho,High,2026-03-13 00:00:00.000000000,148121.0,Electronics,Internet Banking,58032.0,8948.0,2023-12-29 00:00:00.000000000,2027-09-17 00:00:00.000000000,Pending,2026,3,13,4,2023,12,29,4,2027,9,17,4,Medical
1332,47.0,Low,Go Banking,Occupational Psychologist,Kericho,High,2026-03-13 00:00:00.000000000,148121.0,Electronics,Internet Banking,58032.0,7611.0,2025-02-22 00:00:00.000000000,2027-12-18 00:00:00.000000000,Active,2026,3,13,4,2025,2,22,5,2027,12,18,5,Medical
1333,47.0,High,SME,Best Boy,Kakamega,Low,2025-05-25 00:00:00.000000000,148121.0,Personal,Branch,406233.0,7611.0,2022-06-07 00:00:00.000000000,2028-09-22 00:00:00.000000000,Active,2025,5,25,6,2022,6,7,1,2028,9,22,4,Travel
1333,47.0,Low,SME,Best Boy,Kakamega,Low,2025-05-25 00:00:00.000000000,148121.0,Personal,Branch,406233.0,7611.0,2024-03-28 00:00:00.000000000,2026-11-05 00:00:00.000000000,Active,2025,5,25,6,2024,3,28,3,2026,11,5,3,Medical
1334,47.0,Low,Platinum,Exercise Physiologist,Garissa,High,2024-12-31 00:00:00.000000000,156917.0,Travel,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2024,12,31,1,2023,9,15,4,2027,9,19,6,Motor
1334,47.0,Medium,Platinum,Exercise Physiologist,Garissa,High,2025-03-18 00:00:00.000000000,293271.0,Travel,Internet Banking,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,18,1,2023,9,15,4,2027,9,19,6,Gadget
1335,47.0,High,Platinum,Tefl Teacher,Kajiado,Low,2024-10-28 00:00:00.000000000,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2024,10,28,0,2023,9,15,4,2027,9,19,6,Motor
1336,47.0,Low,SME,Mudlogger,Homa Bay,Low,2026-01-17 00:00:00.000000000,148121.0,School Fees,App,482210.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2026,1,17,5,2023,9,15,4,2027,9,19,6,Travel
1337,24.0,Low,Platinum,Systems Developer,Thika,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2024-04-09 00:00:00.000000000,2026-08-08 00:00:00.000000000,Active,2025,3,15,5,2024,4,9,1,2026,8,8,5,Motor
1338,47.0,High,Gold,Air Cabin Crew,Bomet,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,4850.0,2023-05-21 00:00:00.000000000,2027-07-15 00:00:00.000000000,Lapsed,2025,3,15,5,2023,5,21,6,2027,7,15,3,Medical
1339,47.0,Low,Platinum,Biomedical Scientist,Busia,Low,2026-03-12 00:00:00.000000000,148121.0,Groceries,Ussd,406233.0,3785.0,2022-07-10 00:00:00.000000000,2026-10-12 00:00:00.000000000,Active,2026,3,12,3,2022,7,10,6,2026,10,12,0,Travel
1339,47.0,Low,Platinum,Biomedical Scientist,Busia,Low,2026-03-12 00:00:00.000000000,148121.0,Groceries,Ussd,406233.0,7611.0,2022-11-15 00:00:00.000000000,2027-03-25 00:00:00.000000000,Active,2026,3,12,3,2022,11,15,1,2027,3,25,3,Travel
1340,39.0,Medium,Go Banking,Labourer,Kakamega,Medium,2024-04-04 00:00:00.000000000,148121.0,School Fees,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2024,4,4,3,2023,9,15,4,2027,9,19,6,Motor
1341,20.0,High,Platinum,Broadcast Presenter,Garissa,Low,2024-12-17 00:00:00.000000000,31820.0,Travel,Branch,406233.0,3760.0,2022-04-10 00:00:00.000000000,2026-06-27 00:00:00.000000000,Active,2024,12,17,1,2022,4,10,6,2026,6,27,5,Life
1341,20.0,High,Platinum,Broadcast Presenter,Garissa,Low,2024-12-17 00:00:00.000000000,31820.0,Travel,Branch,406233.0,7611.0,2022-06-03 00:00:00.000000000,2026-05-17 00:00:00.000000000,Active,2024,12,17,1,2022,6,3,4,2026,5,17,6,Travel
1341,20.0,High,Platinum,Broadcast Presenter,Garissa,Low,2024-12-17 00:00:00.000000000,31820.0,Travel,Branch,406233.0,7611.0,2022-09-28 00:00:00.000000000,2028-09-11 00:00:00.000000000,Active,2024,12,17,1,2022,9,28,2,2028,9,11,0,Life
1342,47.0,Low,Platinum,Legal Executive,Eldoret,Low,2025-06-14 00:00:00.000000000,60885.0,Personal,App,341174.0,7611.0,2024-07-06 00:00:00.000000000,2026-05-14 00:00:00.000000000,Active,2025,6,14,5,2024,7,6,5,2026,5,14,3,Medical
1342,47.0,High,Platinum,Legal Executive,Eldoret,Low,2025-08-22 00:00:00.000000000,86227.0,Groceries,Ussd,645955.0,7611.0,2024-07-06 00:00:00.000000000,2026-05-14 00:00:00.000000000,Active,2025,8,22,4,2024,7,6,5,2026,5,14,3,Gadget
1343,47.0,Low,SME,Purchasing Manager,Kisumu,Low,2025-11-17 00:00:00.000000000,42756.0,Groceries,Branch,406233.0,7611.0,2023-03-30 00:00:00.000000000,2028-05-14 00:00:00.000000000,Pending,2025,11,17,0,2023,3,30,3,2028,5,14,6,Gadget
1343,47.0,Low,SME,Purchasing Manager,Kisumu,Low,2025-11-17 00:00:00.000000000,42756.0,Groceries,Branch,406233.0,7611.0,2023-01-25 00:00:00.000000000,2027-02-05 00:00:00.000000000,Pending,2025,11,17,0,2023,1,25,2,2027,2,5,4,Motor
1343,47.0,Low,SME,Purchasing Manager,Kisumu,Low,2025-11-17 00:00:00.000000000,42756.0,Groceries,Branch,406233.0,14800.0,2022-03-24 00:00:00.000000000,2027-05-30 00:00:00.000000000,Active,2025,11,17,0,2022,3,24,3,2027,5,30,6,Motor
1343,47.0,Low,SME,Purchasing Manager,Kisumu,Low,2025-11-17 00:00:00.000000000,42756.0,Groceries,Branch,406233.0,7611.0,2023-12-22 00:00:00.000000000,2028-05-21 00:00:00.000000000,Active,2025,11,17,0,2023,12,22,4,2028,5,21,6,Life
1343,47.0,Low,SME,Purchasing Manager,Kisumu,Low,2025-06-09 00:00:00.000000000,148121.0,Travel,Ussd,406233.0,7611.0,2023-03-30 00:00:00.000000000,2028-05-14 00:00:00.000000000,Pending,2025,6,9,0,2023,3,30,3,2028,5,14,6,Medical
1343,47.0,Low,SME,Purchasing Manager,Kisumu,Low,2025-06-09 00:00:00.000000000,148121.0,Travel,Ussd,406233.0,7611.0,2023-01-25 00:00:00.000000000,2027-02-05 00:00:00.000000000,Pending,2025,6,9,0,2023,1,25,2,2027,2,5,4,Medical
1343,47.0,Low,SME,Purchasing Manager,Kisumu,Low,2025-06-09 00:00:00.000000000,148121.0,Travel,Ussd,406233.0,14800.0,2022-03-24 00:00:00.000000000,2027-05-30 00:00:00.000000000,Active,2025,6,9,0,2022,3,24,3,2027,5,30,6,Gadget
1343,47.0,Low,SME,Purchasing Manager,Kisumu,Low,2025-06-09 00:00:00.000000000,148121.0,Travel,Ussd,406233.0,7611.0,2023-12-22 00:00:00.000000000,2028-05-21 00:00:00.000000000,Active,2025,6,9,0,2023,12,22,4,2028,5,21,6,Medical
1344,31.0,Low,SME,"Lighting Technician, Broadcasting/Film/Video",Busia,Low,2025-09-19 00:00:00.000000000,148121.0,School Fees,App,406233.0,1366.0,2023-05-03 00:00:00.000000000,2029-01-24 00:00:00.000000000,Active,2025,9,19,4,2023,5,3,2,2029,1,24,2,Life
1345,29.0,High,Go Banking,Chartered Legal Executive (England And Wales),Mombasa,Medium,2024-11-08 00:00:00.000000000,150465.0,Personal,Branch,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2024,11,8,4,2023,9,15,4,2027,9,19,6,Motor
1346,47.0,Low,SME,Ranger/Warden,Nairobi,Low,2025-11-16 00:00:00.000000000,148121.0,Groceries,Ussd,68004.0,7611.0,2022-03-29 00:00:00.000000000,2026-06-06 00:00:00.000000000,Active,2025,11,16,6,2022,3,29,1,2026,6,6,5,Motor
1347,29.0,High,Go Banking,Town Planner,Garissa,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,11704.0,2024-10-29 00:00:00.000000000,2026-07-09 00:00:00.000000000,Active,2025,3,15,5,2024,10,29,1,2026,7,9,3,Life
1348,42.0,Low,Gold,Pension Scheme Manager,Mombasa,Low,2025-02-17 00:00:00.000000000,148121.0,School Fees,Branch,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,2,17,0,2023,9,15,4,2027,9,19,6,Gadget
1349,47.0,Low,Go Banking,Dealer,Kwale,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2022-11-14 00:00:00.000000000,2028-12-12 00:00:00.000000000,Active,2025,3,15,5,2022,11,14,0,2028,12,12,1,Travel
1349,47.0,Low,Go Banking,Dealer,Kwale,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,6094.0,2023-02-09 00:00:00.000000000,2026-09-07 00:00:00.000000000,Active,2025,3,15,5,2023,2,9,3,2026,9,7,0,Travel
1349,47.0,Low,Go Banking,Dealer,Kwale,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-12-04 00:00:00.000000000,2026-06-30 00:00:00.000000000,Active,2025,3,15,5,2023,12,4,0,2026,6,30,1,Travel
1350,47.0,High,Platinum,Pensions Consultant,Kajiado,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,690.0,2022-10-15 00:00:00.000000000,2026-09-09 00:00:00.000000000,Active,2025,3,15,5,2022,10,15,5,2026,9,9,2,Travel
1351,47.0,Low,Go Banking,"Copywriter, Advertising",Migori,Medium,2025-03-22 00:00:00.000000000,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,22,5,2023,9,15,4,2027,9,19,6,Motor
1352,72.0,Medium,Gold,Midwife,Thika,High,2025-02-05 00:00:00.000000000,148121.0,Travel,Internet Banking,642256.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,2,5,2,2023,9,15,4,2027,9,19,6,Motor
1353,47.0,Low,Platinum,It Consultant,Kitale,Low,2024-06-01 00:00:00.000000000,148121.0,School Fees,Branch,406233.0,7855.0,2024-05-16 00:00:00.000000000,2028-10-03 00:00:00.000000000,Lapsed,2024,6,1,5,2024,5,16,3,2028,10,3,1,Medical
1353,47.0,High,Platinum,It Consultant,Kitale,Low,2024-10-07 00:00:00.000000000,298442.0,Personal,Ussd,406233.0,7855.0,2024-05-16 00:00:00.000000000,2028-10-03 00:00:00.000000000,Lapsed,2024,10,7,0,2024,5,16,3,2028,10,3,1,Motor
1354,47.0,Medium,Go Banking,Armed Forces Logistics/Support/Administrative Officer,Bungoma,Low,2025-04-26 00:00:00.000000000,157176.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,4,26,5,2023,9,15,4,2027,9,19,6,Motor
1354,47.0,Medium,Go Banking,Armed Forces Logistics/Support/Administrative Officer,Bungoma,Low,2025-08-07 00:00:00.000000000,148121.0,Personal,App,36189.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,8,7,3,2023,9,15,4,2027,9,19,6,Gadget
1355,47.0,Low,SME,Pensions Consultant,Homa Bay,Low,2025-08-18 00:00:00.000000000,148121.0,Personal,App,58194.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,8,18,0,2023,9,15,4,2027,9,19,6,Travel
1356,47.0,Low,SME,Physiotherapist,Embu,Low,2026-03-05 00:00:00.000000000,148121.0,Travel,Internet Banking,512967.0,7611.0,2024-09-02 00:00:00.000000000,2026-11-03 00:00:00.000000000,Pending,2026,3,5,3,2024,9,2,0,2026,11,3,1,Motor
1357,47.0,Low,SME,"Horticulturist, Amenity",Nakuru,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2022-05-18 00:00:00.000000000,2028-10-07 00:00:00.000000000,Lapsed,2025,3,15,5,2022,5,18,2,2028,10,7,5,Travel
1358,47.0,Low,Go Banking,Theme Park Manager,Machakos,High,2025-03-15 05:39:05.628589568,148121.0,Personal,Branch,376906.0,7611.0,2024-06-11 00:00:00.000000000,2028-09-04 00:00:00.000000000,Lapsed,2025,3,15,5,2024,6,11,1,2028,9,4,0,Motor
1358,47.0,Low,Go Banking,Theme Park Manager,Machakos,High,2025-03-15 05:39:05.628589568,148121.0,Personal,Branch,376906.0,12801.0,2025-03-08 00:00:00.000000000,2026-07-26 00:00:00.000000000,Lapsed,2025,3,15,5,2025,3,8,5,2026,7,26,6,Life
1358,47.0,Low,Go Banking,Theme Park Manager,Machakos,High,2026-03-03 00:00:00.000000000,148121.0,Personal,Internet Banking,681659.0,7611.0,2024-06-11 00:00:00.000000000,2028-09-04 00:00:00.000000000,Lapsed,2026,3,3,1,2024,6,11,1,2028,9,4,0,Motor
1358,47.0,Low,Go Banking,Theme Park Manager,Machakos,High,2026-03-03 00:00:00.000000000,148121.0,Personal,Internet Banking,681659.0,12801.0,2025-03-08 00:00:00.000000000,2026-07-26 00:00:00.000000000,Lapsed,2026,3,3,1,2025,3,8,5,2026,7,26,6,Motor
1359,47.0,Low,Go Banking,Museum/Gallery Conservator,Kitale,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-03-18 00:00:00.000000000,2027-02-27 00:00:00.000000000,Active,2025,3,15,5,2023,3,18,5,2027,2,27,5,Gadget
1359,47.0,Low,Go Banking,Museum/Gallery Conservator,Kitale,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2022-08-02 00:00:00.000000000,2027-03-05 00:00:00.000000000,Active,2025,3,15,5,2022,8,2,1,2027,3,5,4,Motor
1360,47.0,Medium,Gold,Graphic Designer,Voi,Low,2025-03-06 00:00:00.000000000,148121.0,Personal,Branch,347722.0,7611.0,2022-11-13 00:00:00.000000000,2026-11-04 00:00:00.000000000,Active,2025,3,6,3,2022,11,13,6,2026,11,4,2,Gadget
1361,54.0,High,Platinum,"Producer, Television/Film/Video",Embu,High,2024-12-13 00:00:00.000000000,148121.0,Bills,Internet Banking,501454.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2024,12,13,4,2023,9,15,4,2027,9,19,6,Travel
1361,54.0,High,Platinum,"Producer, Television/Film/Video",Embu,High,2024-05-01 00:00:00.000000000,143441.0,Groceries,Branch,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2024,5,1,2,2023,9,15,4,2027,9,19,6,Gadget
