customer_id,age,income_band,customer_segment,occupation,city,kyc_risk_rating
2266,58,High,Mass,Press sub,Voi,
2267,,,SME,"Programme researcher, broadcasting/film/video",Garissa,
2268,,High, ,"Doctor, hospital",Kisumu,High
2269,19,Medium,SME,Quantity surveyor,Kisumu,
2270,,, ,Community development worker,Kitale,Medium
2271,,, ,Fine artist,Voi,High
2272,,Medium, ,Legal executive,Garissa,Medium
2273,,Medium,Mass,Television/film/video producer,Kakamega,Medium
2274,,Low,SME,Multimedia programmer,Nyeri,
2275,,, ,"Engineer, petroleum",Migori,Medium
2276,,,Affluent,Patent attorney,Garissa,
2277,33,,SME,"Programme researcher, broadcasting/film/video",Isiolo,
2278,79,Medium,Affluent,Adult nurse,Kilifi,High
2279,,Medium,Mass,Medical sales representative,,High
2280,52,,Mass,"Sales professional, IT", ,High
2281,,Medium,SME,Academic librarian,Embu,
2282,67,High,Mass,Field seismologist,Kajiado,Medium
2283,,High,Mass,Occupational hygienist,Kilifi,Medium
2284,,High,SME,"Teacher, music",Thika,High
2285,,High,Affluent,Corporate treasurer,Embu,High
2286,,, ,Health visitor,Homa Bay,
2287,52,,SME,Consulting civil engineer,Mombasa,Low
2288,,High,SME,Multimedia specialist,Narok,Low
2289,,Medium, ,Psychiatrist,Eldoret,
2290,25,High,Affluent,Probation officer,Kakamega,Low
2291,,, ,Chief Marketing Officer,Kakamega,Low
2292,,Medium, ,Interpreter, ,Low
2293,64,High,Affluent,Clinical research associate,Bungoma,High
2294,32,,Affluent,Pharmacologist,Kajiado,Medium
2295,,Medium, ,Newspaper journalist,Kilifi,Medium
2296,43,Medium, ,"Engineer, production",Busia,High
2297,,,SME,Ergonomist,Narok,High
2298,,Medium,Affluent,"Solicitor, Scotland",,High
2299,38,High,Mass,,Isiolo,Low
2300,55,Medium,Affluent,Veterinary surgeon,Busia,
2301,,High, ,Advertising copywriter,Machakos,
2302,,, ,"Teacher, special educational needs",Voi,Low
2303,,Low, ,Homeopath,Kitale,Low
2304,45,, ,Cartographer,Meru,High
2305,,High,Mass,Marine scientist,Kisumu,High
2306,,,Affluent,Radiation protection practitioner,Thika,Medium
2307,,,Mass,Advertising account planner,Bungoma,High
2308,,,Mass,"Presenter, broadcasting",Bungoma,Low
2309,,, ,Web designer,Busia,Medium
2310,,High,Mass,Government social research officer,Lamu,High
2311,,High, ,Horticultural consultant,Nairobi,Medium
2312,,Low, ,Energy manager,Malindi,Medium
2313,,Medium, ,Social worker,Kisumu,High
2314,,,Mass,Physiotherapist,Bomet,
2315,,High, ,"Scientist, physiological",Isiolo,Low
2316,,,Mass,Learning mentor,Isiolo,Low
2317,78,,Affluent,"Administrator, arts",Mombasa,Medium
2318,,Medium, ,Clinical psychologist,Nakuru,
2319,,Low,SME,Phytotherapist,Nairobi,
2320,,,SME,"Loss adjuster, chartered",Nyeri,High
2321,,Medium,SME,Dealer, ,High
2322,,Low,SME,"Scientist, physiological",Kilifi,Low
2323,,,SME,Energy manager,Wajir,High
2324,,Medium,Mass,"Solicitor, Scotland",Eldoret,High
2325,,High,Affluent,Quarry manager,Eldoret,Medium
2326,,,Mass,Communications engineer,Meru,
2327,,Medium, ,Lawyer,Embu,
2328,,Low,Affluent,"Programmer, applications",Bungoma,High
2329,66,Medium,Affluent,"Engineer, drilling",Kericho,High
2330,,High,Affluent,"Production designer, theatre/television/film",Kericho,High
2331,,,Affluent,Wellsite geologist,Bomet,Low
2332,60,,SME,Accounting technician,Wajir,Low
2333,,, ,Database administrator,Lamu,Medium
2334,,High,Affluent,Media planner,Bomet,Low
2335,,Low,Affluent,Cabin crew,Nairobi,
2336,,,SME,Financial controller,Malindi,Low
2337,,Low,Mass,Quarry manager,Migori,
2338,54,Medium,Mass,"Psychologist, prison and probation services",Machakos,Low
2339,58,Low,Mass,Charity fundraiser,Kisumu,Low
2340,34,Low, ,Television floor manager,Malindi,Medium
2341,76,,Mass,"Engineer, structural",,High
2342,,,Affluent,Logistics and distribution manager,Bomet,High
2343,58,,SME,Insurance account manager,Kitale,High
2344,56,High,SME,"Journalist, magazine",Kilifi,Medium
2345,,High,Mass,Agricultural consultant,Kilifi,
2346,,,SME,Diplomatic Services operational officer,Kilifi,Low
2347,,Medium,Affluent,Location manager,Kilifi,Medium
2348,63,,Mass,Horticultural therapist,Isiolo,
2349,62,,Affluent,Medical illustrator,Embu,Medium
2350,18,Medium, ,"Surveyor, building",Wajir,Medium
2351,,Medium,Affluent,Corporate investment banker,Kakamega,
2352,,,Affluent,Systems analyst,Bomet,High
2353,36,High,Affluent,Ergonomist,Homa Bay,Low
2354,,Medium,Affluent,Copy,,High
2355,,High, ,Medical secretary,Bomet,Medium
2356,,Low,Mass,Occupational therapist,Nakuru,
2357,,,Affluent,"Engineer, agricultural", ,Medium
2358,,,Mass,Graphic designer,Isiolo,High
2359,,,SME,"Surveyor, building",Naivasha,High
2360,25,,Affluent,Immigration officer,Kakamega,High
2361,,Low,Affluent,"Psychotherapist, child",Homa Bay,Low
2362,,,SME,"Civil engineer, contracting",Homa Bay,High
2363,,Low,Mass,Technical author,Kisumu,Low
2364,,, ,"Conservation officer, historic buildings",Kilifi,Low
2365,,Medium,Affluent,Armed forces logistics/support/administrative officer,,High
2366,,,SME,Health visitor,Voi,
2367,,Low,SME,Learning mentor,Lamu,Medium
2368,,,Affluent,"Producer, radio",Meru,Medium
2369,,,Mass,"Scientist, physiological",Machakos,Low
2370,,,Mass,Planning and development surveyor,Naivasha,Low
2371,,High,Affluent,Chief Strategy Officer, ,Low
2372,,Low,SME,Private music teacher,Kilifi,Medium
2373,,Low,Affluent,Tourist information centre manager,Bomet,Low
2374,,, ,Dancer,Malindi,
2375,,Medium, ,"Lecturer, further education",Kakamega,
2376,,,Mass,Immunologist, ,Low
2377,,High, ,Dance movement psychotherapist,Nakuru,Medium
2378,58,,SME,"Engineer, petroleum",Nakuru,High
2379,,High, ,Media planner,Eldoret,Medium
2380,,Medium,Affluent,"Programme researcher, broadcasting/film/video",Machakos,High
2381,,,SME,,Nyeri,High
2382,,Low,Mass,"Designer, industrial/product",Malindi,Low
2383,68,,Mass,Microbiologist,Thika,
2384,,Medium, ,"Engineer, materials",Meru,Low
2385,,Low,Mass,Fashion designer,Nyeri,High
2386,56,High,Affluent,,Machakos,Low
2387,45,,SME,"Librarian, academic",,High
2388,,,Affluent,Financial trader,Garissa,Low
2389,,,Affluent,Neurosurgeon,Isiolo,
2390,,High,Affluent,Clinical psychologist,Voi,
2391,,Medium,Affluent,Chief of Staff,Eldoret,Medium
2392,19,,SME,Network engineer,Isiolo,High
2393,,High,SME,Police officer,Bomet,High
2394,,,Affluent,"Pharmacist, community",Nairobi,Low
2395,,Low,Affluent,"Pharmacist, community",Mombasa,Medium
2396,,,Mass,"Civil engineer, contracting",Bomet,
2397,,,Mass,Hotel manager,Nyeri,Low
2398,,High,SME,Chartered legal executive (England and Wales),Thika,Medium
2399,79,,Mass,Music tutor,Bomet,
2400,66,High,SME,"Loss adjuster, chartered",Kwale,Low
2401,,Low,SME,"Accountant, chartered",Lamu,
2402,,High, ,Environmental education officer,Narok,High
2403,,Medium,SME,"Presenter, broadcasting",Bungoma,Medium
2404,,,Mass,"Pharmacist, community", ,
2405,,, ,Pathologist,Kakamega,Medium
2406,,Low,Mass,"Conservation officer, nature",Isiolo,Low
2407,,,SME,"Radiographer, therapeutic",Kwale,Medium
2408,47,High,SME,Dispensing optician,Homa Bay,Low
2409,,Medium,Affluent,Phytotherapist,Machakos,Medium
2410,,High,SME,"Conservator, museum/gallery",Nakuru,Low
2411,,, ,Public librarian,Kakamega,Low
2412,,Low,SME,"Journalist, newspaper",Nyeri,Low
2413,58,,Affluent,"Programmer, multimedia",Homa Bay,
2414,,,SME,Engineering geologist,Kitale,High
2415,40,Low,SME,Chief Marketing Officer,Siaya,Medium
2416,,,SME,Risk manager,Kisumu,High
2417,65,Medium,Affluent,,Kakamega,High
2418,,High,Mass,Insurance risk surveyor, ,High
2419,,,SME,Clothing/textile technologist,Lamu,High
2420,,Low, ,Petroleum engineer,Homa Bay,Medium
2421,,,Affluent,"Scientist, biomedical",Lamu,Medium
2422,,, ,Broadcast journalist,Kisumu,High
2423,24,,SME,Tourism officer,Kwale,Medium
2424,,Low,Affluent,Personnel officer,Kilifi,Medium
2425,73,Low,SME,Agricultural consultant,Nyeri,Low
2426,,, ,"Engineer, mining",Kajiado,Medium
2427,64,High,Affluent,Ceramics designer,Bungoma,
2428,,,Mass,Advertising art director,Homa Bay,High
2429,,,Mass,Air broker,Busia,Medium
2430,,Medium,Mass,Herpetologist,Kilifi,High
2431,,,SME,Podiatrist,Naivasha,Medium
2432,,Low,Affluent,Police officer, ,High
2433,,, ,"Accountant, chartered management",Garissa,
2434,,Medium, ,Ophthalmologist,Garissa,Medium
2435,,,SME,Housing manager/officer,Nyeri,Medium
2436,48,,SME,Market researcher,Kisumu,
2437,,Medium, ,Make,Thika,Medium
2438,,,Affluent,Tax inspector,Busia,High
2439,,,SME,Archaeologist,Isiolo,
2440,62,,Affluent,Product/process development scientist,Siaya,Low
2441,,High, ,"Psychologist, sport and exercise",Kwale,High
2442,,,Affluent,Early years teacher,Eldoret,Medium
2443,,Medium,Mass,Dance movement psychotherapist,Homa Bay,High
2444,,High, ,Biomedical scientist,Kericho,
2445,68,,Mass,Cabin crew,,Medium
2446,,High, ,Air cabin crew,Kisumu,Medium
2447,,Medium,Mass,"Sound technician, broadcasting/film/video",Wajir,
2448,,,Affluent,Chief Technology Officer,Garissa,Low
2449,47,Low, ,Research scientist (life sciences),Voi,Medium
2450,,Medium, ,"Programmer, applications",Bomet,Medium
2451,,,Mass,Gaffer,Migori,Medium
2452,54,,Affluent,Mudlogger,Bomet,Low
2453,,Medium, ,"Engineer, building services",Wajir,High
2454,,,SME,Management consultant,Thika,Low
2455,52,Medium,Mass,"Administrator, sports",Kilifi,High
2456,,Low, ,"Conservator, museum/gallery",Kwale,Medium
2457,,Medium,Affluent,"Scientist, research (maths)",Wajir,High
2458,,,Affluent,Information officer,Siaya,High
2459,,,Affluent,Politician's assistant,Nakuru,High
2460,,High,Affluent,"Programmer, systems",Garissa,High
2461,76,,Mass,Learning disability nurse,Busia,Medium
2462,,, ,"Civil engineer, consulting", ,
2463,,Medium,Mass,"Designer, industrial/product",Isiolo,Low
2464,,,Mass,Sports coach,Meru,High
2465,,,Affluent,Product/process development scientist, ,Medium
2466,,Low,SME,Field trials officer,Wajir,Medium
2467,,Medium,Affluent,Chartered loss adjuster,Migori,Medium
2468,,,SME,Naval architect,Nakuru,Medium
2469,59,,Mass,Television floor manager,Homa Bay,High
2470,,High,Affluent,Physiological scientist,Isiolo,Low
2471,68,,Affluent,"Solicitor, Scotland", ,Medium
2472,,Low,Mass,Financial risk analyst,Eldoret,Low
2473,38,Low,Affluent,Proofreader,Kericho,Low
2474,,, ,Higher education careers adviser,Thika,Low
2475,,,SME,"Teacher, secondary school",Busia,
2476,,,SME,"Scientist, marine",Siaya,Medium
2477,,,SME,Economist,Narok,Medium
2478,,High,Affluent,Brewing technologist,Kitale,Medium
2479,,, ,Community pharmacist, ,Low
2480,,Medium,Affluent,Planning and development surveyor,Garissa,Medium
2481,,High,SME,Magazine journalist,Wajir,Medium
2482,,,Affluent,Building control surveyor,Meru,Low
2483,,,SME,Mining engineer,Naivasha,Medium
2484,,Low,Mass,Logistics and distribution manager,Kajiado,High
2485,,,SME,Web designer,Embu,
2486,,High,Mass,Stage manager,Narok,High
2487,25,,Mass,Haematologist,Migori,High
2488,22,High,Mass,Personnel officer,Homa Bay,High
2489,,Medium,SME,Water engineer,Voi,Low
2490,,, ,Adult nurse,,Medium
2491,,,SME,Bookseller,Bomet,High
2492,,,Affluent,Chartered management accountant,Lamu,High
2493,,,Affluent,Risk analyst,Siaya,Medium
2494,,Low, ,Product designer,Nakuru,Low
2495,,Low, ,Chief Operating Officer,Kitale,High
2496,,, ,Museum/gallery exhibitions officer,Isiolo,Medium
2497,64,,Mass,"Geologist, engineering",Busia,Medium
2498,,Medium, ,"Surveyor, land/geomatics",Machakos,
2499,,, ,Claims inspector/assessor,Malindi,High
2500,,, ,Industrial/product designer,Kilifi,High
2501,,Low,SME,Exercise physiologist, ,
2502,22,Medium,Affluent,"Engineer, civil (consulting)",Lamu,Medium
2503,,,Affluent,"Engineer, drilling",Kisumu,Medium
2504,37,Medium, ,Food technologist,Busia,High
2505,63,,Affluent,Fish farm manager,Nakuru,High
2506,29,High,SME,"Engineer, building services",Nyeri,
2507,,Medium,Affluent,Artist,Homa Bay,High
2508,34,Medium,Mass,Museum/gallery conservator,Migori,High
2509,,Low,SME,Podiatrist,Mombasa,Low
2510,,,Affluent,Risk analyst,Kitale,
2511,,Medium,Affluent,Materials engineer,Homa Bay,Medium
2512,,,SME,Chief Executive Officer,Bomet,High
2513,,Low,Affluent,Administrator,Nyeri,Medium
2514,,,Affluent,Mechanical engineer,Eldoret,High
2515,,Low, ,"Scientist, clinical (histocompatibility and immunogenetics)",Kajiado,Low
2516,,Low,Mass,Retail banker,Kitale,
2517,,,SME,Risk manager,Kisumu,
2518,,, ,Warden/ranger,Kitale,Medium
2519,,High,Affluent,"Engineer, petroleum",Bomet,Low
2520,,,SME,"Engineer, electronics",,Medium
2521,,Low,SME,"Engineer, materials",Nairobi,Low
2522,,High,Mass,"Psychologist, forensic",Mombasa,High
2523,,Medium,Mass,"Psychologist, clinical",Kakamega,High
2524,,Medium,SME,Technical brewer,,Low
2525,,,Mass,Armed forces operational officer,Kitale,High
2526,,High,Mass,"Surveyor, quantity",Naivasha,
2527,,,Affluent,Police officer, ,Low
2528,,High,Mass,Sub,Nairobi,Low
2529,,,Mass,"Designer, multimedia", ,Medium
2530,,, ,,Kwale,Low
2531,,,Affluent,Immunologist,Kericho,Medium
2532,65,Medium,Affluent,Building services engineer,Kericho,Low
2533,,High,SME,"Nurse, mental health",Mombasa,
2534,,,Mass,Financial manager,Wajir,
2535,,, ,Television camera operator,Nyeri,
2536,,Medium, ,"Accountant, chartered",Voi,Medium
2537,30,,Affluent,"Therapist, music",Nairobi,Medium
2538,,High,Mass,Air cabin crew,Naivasha,High
2539,,Medium, ,Telecommunications researcher,Kericho,Medium
2540,,High,SME,Aid worker,Lamu,Medium
2541,39,High,Mass,Financial manager,Bomet,
2542,,High,Mass,Materials engineer,Kajiado,Low
2543,,Medium,Mass,Insurance underwriter,Wajir,Medium
2544,71,, ,Building services engineer,Mombasa,High
2545,,Low,Affluent,Banker,Migori,Low
2546,,,Affluent,"Designer, jewellery",Naivasha,Medium
2547,,Medium,SME,Technical sales engineer,Malindi,Low
2548,,Low, ,"Programme researcher, broadcasting/film/video",Siaya,Low
2549,,Low,Mass,"Engineer, manufacturing",Eldoret,Low
2550,52,Low,SME,Aid worker,Kakamega,Low
2551,,,SME,Art gallery manager,Siaya,Low
2552,74,Medium,Affluent,Drilling engineer,,Medium
2553,,,Mass,Education administrator,Lamu,Low
2554,,Low,Mass,Insurance claims handler,Kakamega,Low
2555,36,, ,Occupational psychologist,Kakamega,High
2556,,, ,Office manager,Malindi,High
2557,47,Medium, ,Accounting technician,,Low
2558,,High,SME,Horticultural therapist,Narok,Medium
2559,,,Mass,Research scientist (medical),Bomet,High
2560,,,Affluent,Arts development officer,,High
2561,42,Low,SME,Energy manager,Kajiado,Low
2562,54,Low,SME,Print production planner,Kilifi,Medium
2563,18,Low,Affluent,"Administrator, local government",,
2564,54,,Affluent,Pension scheme manager,,Medium
2565,,, ,"Restaurant manager, fast food",Kwale,High
2566,,Low,Affluent,"Teacher, early years/pre",Machakos,High
2567,,Medium,Affluent,Graphic designer,Migori,High
2568,,,Affluent,Operational researcher,Bomet,High
2569,,High,Affluent,Dealer,Embu,High
2570,,, ,Medical laboratory scientific officer,,Low
2571,,,SME,Retail buyer,Nyeri,Low
2572,,Medium,Mass,Astronomer,Kilifi,Low
2573,,High,Mass,"Engineer, automotive",Naivasha,High
2574,52,High,SME,"Psychotherapist, dance movement",Mombasa,Low
2575,,,Mass,"Horticulturist, commercial",Malindi,High
2576,,,Mass,Agricultural engineer,Nairobi,Medium
2577,,Low,SME,Speech and language therapist,Kericho,
2578,40,Medium,Mass,Contracting civil engineer,,Medium
2579,,Medium,Mass,Sales promotion account executive,Narok,
2580,,Medium,SME,"Surveyor, planning and development",Kajiado,Low
2581,,Medium,Mass,Materials engineer,,
2582,,Low,Affluent,Pathologist,Embu,Medium
2583,,Low,SME,Soil scientist, ,Medium
2584,,, ,Politician's assistant,Busia,
2585,62,,Mass,Rural practice surveyor,Isiolo,Medium
2586,78,Low, ,"Designer, television/film set",Migori,Low
2587,,,Mass,"Librarian, academic",Embu,Medium
2588,,High,Affluent,Ambulance person,Garissa,
2589,33,,SME,Technical author,Embu,Low
2590,,Low, ,"Development worker, international aid",Lamu,
2591,,High,SME,Chartered accountant,Eldoret,High
2592,,, ,Quality manager,Homa Bay,High
2593,,Low,Mass,Lawyer,Eldoret,Low
2594,,Low,Affluent,Nutritional therapist,Siaya,Low
2595,,High, ,Public relations account executive,Kericho,Medium
2596,30,Low, ,Community pharmacist,Kwale,
2597,,Medium,Affluent,"Engineer, manufacturing systems",Homa Bay,High
2598,,Low,Affluent,Bookseller,Garissa,Medium
2599,,,Affluent,Multimedia specialist, ,High
2600,,High,Affluent,Catering manager,Eldoret,Medium
2601,72,,Affluent,"Teacher, secondary school",Bungoma,Medium
2602,44,,SME,"Teacher, adult education", ,High
2603,,,Mass,Textile designer,Wajir,Medium
2604,,Medium,Mass,Artist,Voi,High
2605,,Medium, ,"Designer, interior/spatial",Thika,Low
2606,70,,Affluent,"Psychologist, clinical",Kajiado,
2607,,,SME,"Nurse, mental health",Kericho,Medium
2608,,Low,SME,,,High
2609,38,Medium, ,"Lighting technician, broadcasting/film/video",Homa Bay,High
2610,70,,Affluent,"Scientist, product/process development",Wajir,
2611,,,Mass,Radiation protection practitioner,Nyeri,
2612,48,,Affluent,Veterinary surgeon,Bomet,
2613,,Low,SME,Race relations officer,Mombasa,Medium
2614,40,High,Affluent,Investment analyst,Kericho,High
2615,49,,Mass,Civil Service fast streamer,Malindi,Medium
2616,,High,Mass,Charity officer,Nairobi,Medium
2617,27,, ,"Psychologist, sport and exercise",Nakuru,Low
2618,71,,SME,Cytogeneticist,Isiolo,
2619,69,,Affluent,Primary school teacher,Thika,Low
2620,,Medium,Affluent,Personnel officer,,Low
2621,,, ,Petroleum engineer,Kwale,Medium
2622,31,Low, ,Lawyer,Kitale,Medium
2623,,, ,Quarry manager,Kilifi,High
2624,70,Medium,SME,Maintenance engineer,Busia,Low
2625,39,,Affluent,"Secretary, company",Bomet,
2626,47,, ,"Designer, blown glass/stained glass", ,Low
2627,,,SME,Social worker,Wajir,High
2628,,Medium,Affluent,Animator,Busia,Low
2629,,Medium,Mass,"Engineer, materials",Lamu,Low
2630,76,, ,Special educational needs teacher,Migori,Low
2631,29,Medium,SME,"Teacher, music",Kericho,High
2632,,Medium,Affluent,"Administrator, Civil Service",Kwale,Low
2633,,,Affluent,Management consultant,Mombasa,Medium
2634,,High, ,"Buyer, industrial",Malindi,Low
2635,,Low, ,Acupuncturist,Voi,Medium
2636,,High,Affluent,Technical brewer,Nyeri,Low
2637,66,Medium,SME,Systems analyst,Narok,Medium
2638,,,Mass,"Engineer, agricultural",Wajir,Low
2639,,Low,Affluent,"Engineer, petroleum",Siaya,
2640,,Low,SME,Animator,Eldoret,Medium
2641,,, ,Ergonomist,Bungoma,
2642,,Low,Affluent,Environmental education officer,Kitale,Medium
2643,,, ,Clinical biochemist,Isiolo,Low
2644,,Low,Mass,Microbiologist,Wajir,High
2645,,High, ,Sales promotion account executive,Meru,Low
2646,,Low,Mass,Materials engineer,Kakamega,High
2647,,, ,Research scientist (life sciences),Nakuru,
2648,,, ,"Designer, ceramics/pottery",Nyeri,High
2649,,Low,Mass,"Psychologist, prison and probation services",Nairobi,High
2650,,, ,Biomedical engineer,Mombasa,High
2651,,,SME,"Engineer, civil (consulting)",Meru,High
2652,,Low, ,Psychotherapist,,
2653,,Low,Affluent,Financial risk analyst,Voi,High
2654,,, ,Forensic scientist,Busia,Low
2655,,,SME,Fish farm manager,Isiolo,Medium
2656,,,Affluent,Chartered public finance accountant,Homa Bay,Medium
2657,,,SME,Holiday representative,Voi,Low
2658,,,Affluent,Amenity horticulturist,Embu,
2659,,, ,Hotel manager,Nakuru,Low
2660,73,High,SME,Energy manager,Busia,Low
2661,,Low, ,Solicitor,Mombasa,High
2662,,Low,Affluent,Technical sales engineer,Kitale,High
2663,,Medium,SME,Technical author,Migori,
2664,,High,Mass,"Surveyor, quantity",Eldoret,
2665,,,SME,Occupational psychologist,Kajiado,Medium
2666,,, ,Dance movement psychotherapist,Wajir,
