customer_id,age,income_band,customer_segment,occupation,city,kyc_risk_rating,transaction_id,transaction_date,amount,category,channel,balance_after,policy_id,product_type,premium_amount,start_date,end_date,status
2051,,,SME,"Engineer, broadcasting (operations)",Narok,,104770.0,2025-08-24,,Electronics,Branch,609648.0,501777.0,Gadget,,2022-08-10,2029-01-11,Pending
2051,,,SME,"Engineer, broadcasting (operations)",Narok,,104770.0,2025-08-24,,Electronics,Branch,609648.0,506730.0,Medical,,2024-11-04,2028-10-12,Lapsed
2052,,, ,Hotel manager,Kwale,Medium,100261.0,2025-12-06,,School Fees,,345180.0,501924.0,Gadget,,2023-05-27,2029-02-24,
2052,,, ,Hotel manager,Kwale,Medium,100261.0,2025-12-06,,School Fees,,345180.0,504513.0,Life,,2024-09-18,2028-05-02,Active
2052,,, ,Hotel manager,Kwale,Medium,100261.0,2025-12-06,,School Fees,,345180.0,504984.0,Medical,8531.0,2023-07-18,2026-06-14,Lapsed
2052,,, ,Hotel manager,Kwale,Medium,100261.0,2025-12-06,,School Fees,,345180.0,505177.0,Gadget,,2024-10-20,2028-11-17,
2052,,, ,Hotel manager,Kwale,Medium,100261.0,2025-12-06,,School Fees,,345180.0,505336.0,Medical,9581.0,2024-01-10,2026-12-03,
2053,38.0,Low,SME,Water quality scientist,,Low,104109.0,2024-09-05,,Bills,App,427515.0,502851.0,Travel,,2024-03-06,2029-01-23,
2053,38.0,Low,SME,Water quality scientist,,Low,104109.0,2024-09-05,,Bills,App,427515.0,506356.0,Gadget,14113.0,2023-04-16,2026-05-18,Active
2054,,,Affluent,Magazine journalist,Kilifi,Medium,,,,,,,,Travel,,,,
2055,,, ,Charity officer,Kwale,,,,,,,,,Motor,,,,
2056,24.0,High,SME,Human resources officer,Bungoma,Medium,101438.0,2025-08-21,221116.0,Bills,Branch,726459.0,501531.0,Gadget,11424.0,2024-05-12,2027-02-25,
2056,24.0,High,SME,Human resources officer,Bungoma,Medium,101438.0,2025-08-21,221116.0,Bills,Branch,726459.0,505418.0,Medical,,2023-10-15,2027-04-13,
2056,24.0,High,SME,Human resources officer,Bungoma,Medium,102682.0,2026-02-06,,School Fees,Internet Banking,,501531.0,Motor,11424.0,2024-05-12,2027-02-25,
2056,24.0,High,SME,Human resources officer,Bungoma,Medium,102682.0,2026-02-06,,School Fees,Internet Banking,,505418.0,Life,,2023-10-15,2027-04-13,
2056,24.0,High,SME,Human resources officer,Bungoma,Medium,103798.0,2025-08-31,,,App,467193.0,501531.0,Motor,11424.0,2024-05-12,2027-02-25,
2056,24.0,High,SME,Human resources officer,Bungoma,Medium,103798.0,2025-08-31,,,App,467193.0,505418.0,Medical,,2023-10-15,2027-04-13,
2057,,Low, ,Health physicist,Machakos,Medium,,,,,,,,Motor,,,,
2058,,, ,Proofreader,Nakuru,,101241.0,2024-04-24,,,Branch,173438.0,501639.0,Gadget,,2025-03-18,2027-01-15,Pending
2058,,, ,Proofreader,Nakuru,,101241.0,2024-04-24,,,Branch,173438.0,505128.0,Gadget,,2023-12-24,2027-10-25,
2059,,Medium,SME,Sports development officer,Kwale,High,,,,,,,,Medical,,,,
2060,,, ,"Teacher, secondary school",Meru,High,104951.0,2025-07-24,,School Fees,Branch,,,Life,,,,
2060,,, ,"Teacher, secondary school",Meru,High,105533.0,2024-12-29,125893.0,,,719173.0,,Travel,,,,
2061,,,Affluent,Water quality scientist,Machakos,Low,104278.0,2024-08-21,135827.0,Electronics,App,,,Gadget,,,,
2062,,Low,Mass,Fitness centre manager,Bungoma,Medium,101472.0,2025-11-30,,School Fees,,,,Medical,,,,
2063,,Low,Mass,Financial risk analyst,Narok,Low,102013.0,2025-01-02,221414.0,,App,,,Gadget,,,,
2064,,Low, ,Environmental manager,Nairobi,Medium,,,,,,,500096.0,Gadget,,2022-11-23,2028-09-16,
2064,,Low, ,Environmental manager,Nairobi,Medium,,,,,,,500648.0,Medical,13670.0,2024-03-25,2026-09-01,
2064,,Low, ,Environmental manager,Nairobi,Medium,,,,,,,505580.0,Medical,4697.0,2025-03-07,2027-07-17,
2065,,High,Mass,Customer service manager, ,Low,100842.0,2024-10-21,236214.0,Electronics,USSD,374747.0,502295.0,Travel,,2024-04-18,2027-02-03,Active
2066,,, ,Nutritional therapist,Bungoma,Low,,,,,,,501305.0,Travel,13158.0,2023-05-09,2028-12-29,
2067,,High,SME,Systems developer,Bungoma,,102240.0,2026-01-30,,Bills,Branch,,500655.0,Motor,2402.0,2022-10-17,2028-08-10,
2067,,High,SME,Systems developer,Bungoma,,102240.0,2026-01-30,,Bills,Branch,,504679.0,Travel,,2024-02-20,2028-06-10,
2068,38.0,Medium,Affluent,"Therapist, drama",Nakuru,High,101907.0,2024-05-29,243186.0,Electronics,USSD,198848.0,502977.0,Life,,2023-08-13,2027-01-27,
2068,38.0,Medium,Affluent,"Therapist, drama",Nakuru,High,102154.0,2024-08-19,,Groceries,,,502977.0,Medical,,2023-08-13,2027-01-27,
2069,,,Mass,Counselling psychologist,Nyeri,High,104068.0,2024-11-06,,Electronics,USSD,,502502.0,Gadget,14899.0,2024-02-22,2027-09-29,
2069,,,Mass,Counselling psychologist,Nyeri,High,104068.0,2024-11-06,,Electronics,USSD,,506903.0,Life,,2023-08-25,2026-08-06,Lapsed
2070,,High,SME,Medical sales representative,Busia,High,103604.0,2025-09-15,,,Branch,,502966.0,Motor,6025.0,2022-10-25,2026-03-26,Pending
2070,,High,SME,Medical sales representative,Busia,High,103604.0,2025-09-15,,,Branch,,504066.0,Medical,3895.0,2022-06-03,2028-08-10,Pending
2071,,High,Affluent,Diplomatic Services operational officer,Machakos,,101784.0,2025-01-25,,School Fees,App,762457.0,502275.0,Travel,,2022-10-29,2028-12-12,
2071,,High,Affluent,Diplomatic Services operational officer,Machakos,,101784.0,2025-01-25,,School Fees,App,762457.0,504948.0,Motor,,2023-12-10,2028-02-06,
2072,,,Mass,Information systems manager,Kisumu,High,100902.0,2024-07-23,,Groceries,App,,505296.0,Gadget,13987.0,2024-04-22,2026-11-17,Active
2073,,Low,Mass,Nature conservation officer,Kitale,,,,,,,,501073.0,Medical,,2024-02-08,2026-05-04,
2074,,,Affluent,Music therapist,Busia,Medium,103057.0,2024-04-29,,,USSD,724168.0,,Gadget,,,,
2075,,,SME,"Engineer, electronics",Meru,,100082.0,2024-03-30,,Groceries,Branch,519334.0,,Life,,,,
2075,,,SME,"Engineer, electronics",Meru,,104015.0,2024-08-15,193612.0,Electronics,Branch,588791.0,,Life,,,,
2075,,,SME,"Engineer, electronics",Meru,,104838.0,2024-12-16,,Electronics,USSD,,,Gadget,,,,
2075,,,SME,"Engineer, electronics",Meru,,105809.0,2024-11-08,174642.0,Electronics,Internet Banking,636321.0,,Motor,,,,
2076,,,SME,Public relations officer,,Low,105762.0,2025-09-10,,,,135903.0,,Motor,,,,
2077,,Low,Mass,Tree surgeon,Kisumu,Low,,,,,,,,Travel,,,,
2078,,,Affluent,Colour technologist,Nakuru,Medium,,,,,,,503726.0,Motor,699.0,2024-01-10,2028-09-30,Pending
2078,,,Affluent,Colour technologist,Nakuru,Medium,,,,,,,504316.0,Gadget,2026.0,2025-01-09,2026-08-01,
2079,,High,SME,Exercise physiologist,Thika,Medium,101134.0,2024-05-23,,Travel,Internet Banking,758289.0,,Motor,,,,
2079,,High,SME,Exercise physiologist,Thika,Medium,101595.0,2024-09-27,,Bills,USSD,,,Gadget,,,,
2080,,Medium,Affluent,Research scientist (life sciences),Meru,Low,,,,,,,,Motor,,,,
2081,78.0,High,Affluent,Network engineer,Busia,High,,,,,,,506473.0,Motor,,2023-09-18,2026-07-07,
2082,78.0,Medium,Mass,Patent attorney,Mombasa,High,,,,,,,501258.0,Life,5611.0,2025-01-09,2027-09-19,
2082,78.0,Medium,Mass,Patent attorney,Mombasa,High,,,,,,,503249.0,Travel,2139.0,2024-10-23,2028-06-06,Pending
2083,45.0,,Affluent,"Education officer, museum",Mombasa,High,102870.0,2024-07-30,4390.0,Groceries,,8221.0,505291.0,Travel,1387.0,2022-07-05,2027-11-02,Active
2083,45.0,,Affluent,"Education officer, museum",Mombasa,High,106473.0,2026-01-10,,Bills,Branch,,505291.0,Medical,1387.0,2022-07-05,2027-11-02,Active
2084,60.0,,Affluent,Historic buildings inspector/conservation officer,Isiolo,Medium,100421.0,2025-04-22,6557.0,Bills,App,,503755.0,Travel,,2023-12-05,2028-10-28,Active
2085,,, ,Town planner,Bungoma,Low,101895.0,2024-07-10,,,,,,Travel,,,,
2085,,, ,Town planner,Bungoma,Low,106580.0,2024-04-18,25837.0,Groceries,,663745.0,,Medical,,,,
2086,,Low,Affluent,IT consultant,Siaya,,105770.0,2024-12-07,106351.0,School Fees,USSD,236166.0,504148.0,Medical,,2023-07-22,2028-03-06,Lapsed
2086,,Low,Affluent,IT consultant,Siaya,,105770.0,2024-12-07,106351.0,School Fees,USSD,236166.0,506419.0,Motor,,2024-11-29,2027-10-12,Pending
2086,,Low,Affluent,IT consultant,Siaya,,106673.0,2024-05-12,,Bills,App,538796.0,504148.0,Gadget,,2023-07-22,2028-03-06,Lapsed
2086,,Low,Affluent,IT consultant,Siaya,,106673.0,2024-05-12,,Bills,App,538796.0,506419.0,Medical,,2024-11-29,2027-10-12,Pending
2087,,,SME,Charity fundraiser,Kisumu,Medium,,,,,,,502765.0,Gadget,6047.0,2024-06-26,2027-09-25,
2087,,,SME,Charity fundraiser,Kisumu,Medium,,,,,,,504646.0,Gadget,,2023-07-25,2027-11-27,Active
2088,34.0,Medium,Mass,Contracting civil engineer,Kisumu,Low,106370.0,2025-02-16,,Electronics,Branch,,503701.0,Travel,7250.0,2024-05-10,2026-05-25,Lapsed
2088,34.0,Medium,Mass,Contracting civil engineer,Kisumu,Low,106370.0,2025-02-16,,Electronics,Branch,,506799.0,Gadget,7332.0,2024-02-24,2028-05-26,Lapsed
2089,,High,Mass,Museum education officer,Isiolo,High,,,,,,,504183.0,Life,,2024-07-28,2028-02-04,
2089,,High,Mass,Museum education officer,Isiolo,High,,,,,,,505555.0,Travel,,2022-04-25,2027-02-19,Lapsed
2090,,,Affluent,Ophthalmologist,Bomet,High,,,,,,,504456.0,Gadget,780.0,2024-05-16,2027-02-16,Active
2090,,,Affluent,Ophthalmologist,Bomet,High,,,,,,,506716.0,Motor,3341.0,2023-09-29,2028-08-17,
2091,,,Affluent,Arboriculturist,Thika,High,103791.0,2025-08-06,89098.0,Travel,,,,Gadget,,,,
2091,,,Affluent,Arboriculturist,Thika,High,106699.0,2026-01-01,,,Branch,469754.0,,Motor,,,,
2092,,,SME,"Producer, television/film/video",Nairobi,Low,102764.0,2026-02-22,,Travel,Internet Banking,740274.0,,Life,,,,
2093,22.0,High, ,"Designer, ceramics/pottery",Kilifi,High,102329.0,2025-10-26,266836.0,,Branch,,502268.0,Medical,,2024-06-28,,
2093,22.0,High, ,"Designer, ceramics/pottery",Kilifi,High,106888.0,2024-07-05,,,Branch,320046.0,502268.0,Travel,,2024-06-28,,
2094,19.0,,Mass,Veterinary surgeon,Garissa,Low,104772.0,2025-09-28,28589.0,Bills,USSD,341235.0,503057.0,Life,5114.0,2022-07-14,2028-03-28,Lapsed
2094,19.0,,Mass,Veterinary surgeon,Garissa,Low,104772.0,2025-09-28,28589.0,Bills,USSD,341235.0,503901.0,Life,,2022-04-26,2027-05-07,
2095,39.0,, ,Medical sales representative,Kakamega,Medium,102404.0,2026-01-12,,Electronics,USSD,43669.0,501233.0,Gadget,11384.0,2022-05-24,2028-09-04,
2095,39.0,, ,Medical sales representative,Kakamega,Medium,102404.0,2026-01-12,,Electronics,USSD,43669.0,505706.0,Travel,,2024-08-30,2028-11-26,
2095,39.0,, ,Medical sales representative,Kakamega,Medium,105607.0,2024-05-28,,Electronics,,596412.0,501233.0,Motor,11384.0,2022-05-24,2028-09-04,
2095,39.0,, ,Medical sales representative,Kakamega,Medium,105607.0,2024-05-28,,Electronics,,596412.0,505706.0,Gadget,,2024-08-30,2028-11-26,
2096,,,SME,Arts administrator,Nyeri,,100982.0,2025-04-16,207119.0,Travel,USSD,534017.0,,Gadget,,,,
2097,74.0,Medium,Mass,Geographical information systems officer,Nakuru,High,,,,,,,503017.0,Motor,,2023-02-26,2028-03-12,
2098,,Medium,SME,"Designer, fashion/clothing",Embu,Medium,,,,,,,504612.0,Motor,,2024-09-18,2026-07-26,Lapsed
2099,,Low,Affluent,Warden/ranger,Mombasa,Medium,,,,,,,502024.0,Life,,2024-02-21,2028-09-28,Lapsed
2099,,Low,Affluent,Warden/ranger,Mombasa,Medium,,,,,,,502256.0,Life,,2024-07-24,2027-03-09,Lapsed
2099,,Low,Affluent,Warden/ranger,Mombasa,Medium,,,,,,,502392.0,Motor,629.0,2023-09-14,2028-11-06,Pending
2100,,High,SME,Risk analyst,Kericho,Low,105245.0,2026-01-13,,School Fees,USSD,793842.0,500528.0,Medical,,2022-05-20,2028-03-12,Pending
2100,,High,SME,Risk analyst,Kericho,Low,105253.0,2025-06-21,101101.0,School Fees,,,500528.0,Gadget,,2022-05-20,2028-03-12,Pending
2100,,High,SME,Risk analyst,Kericho,Low,105285.0,2024-12-18,250924.0,,App,,500528.0,Medical,,2022-05-20,2028-03-12,Pending
2101,,,Affluent,Restaurant manager,Homa Bay,Medium,101311.0,2025-08-08,,Electronics,App,,,Motor,,,,
2101,,,Affluent,Restaurant manager,Homa Bay,Medium,106793.0,2024-04-25,,Bills,Branch,124939.0,,Gadget,,,,
2102,,, ,Psychiatric nurse,Kitale,Low,,,,,,,,Motor,,,,
2103,,,Mass,"Engineer, energy",Siaya,Low,,,,,,,504826.0,Life,10602.0,,2028-03-19,Pending
2104,,Low,Mass,"Development worker, international aid",Eldoret,Medium,,,,,,,502361.0,Life,822.0,2024-05-02,2026-11-09,Lapsed
2104,,Low,Mass,"Development worker, international aid",Eldoret,Medium,,,,,,,502810.0,Life,,2024-07-11,2026-09-09,Lapsed
2104,,Low,Mass,"Development worker, international aid",Eldoret,Medium,,,,,,,506889.0,Medical,,2024-01-27,2028-11-28,Active
2105,76.0,, ,"Surveyor, mining",Narok,Low,101868.0,2025-03-25,196951.0,,Internet Banking,170212.0,500413.0,Life,13758.0,2022-11-20,2028-09-04,
2106,,High,Affluent,Immunologist,Kajiado,Low,105370.0,2025-02-17,297937.0,School Fees,Internet Banking,,505144.0,Life,11774.0,2023-05-31,2028-10-26,Pending
2107,,Low,Mass,Production engineer,Kisumu,Low,,,,,,,,Medical,,,,
2108,,High,SME,Higher education lecturer,Bungoma,Medium,106162.0,2025-11-14,,Electronics,App,,504157.0,Life,,2022-10-30,2027-11-18,Active
2109,,Low,Affluent,"Biochemist, clinical",Migori,,,,,,,,,Life,,,,
2110,66.0,,Mass,Technical sales engineer,Bungoma,Low,100692.0,2025-11-08,,School Fees,App,,506006.0,Gadget,5663.0,2024-03-29,2028-07-12,Pending
2110,66.0,,Mass,Technical sales engineer,Bungoma,Low,101875.0,2025-04-25,,Electronics,App,,506006.0,Motor,5663.0,2024-03-29,2028-07-12,Pending
2110,66.0,,Mass,Technical sales engineer,Bungoma,Low,105598.0,2025-02-09,200622.0,Bills,Internet Banking,,506006.0,Motor,5663.0,2024-03-29,2028-07-12,Pending
2110,66.0,,Mass,Technical sales engineer,Bungoma,Low,105653.0,2024-06-22,,Bills,Internet Banking,,506006.0,Gadget,5663.0,2024-03-29,2028-07-12,Pending
2111,49.0,Low,SME,Cabin crew,Mombasa,High,103476.0,2025-08-26,,,App,469775.0,504648.0,Travel,,2023-08-15,2028-09-06,Pending
2112,37.0,Medium,SME,Charity officer,Bomet,Medium,100303.0,2025-07-29,172126.0,School Fees,USSD,786724.0,,Gadget,,,,
2113,,,Mass,"Radiographer, therapeutic",Malindi,Medium,100439.0,2025-07-18,,Bills,Internet Banking,,,Medical,,,,
2113,,,Mass,"Radiographer, therapeutic",Malindi,Medium,104739.0,2025-11-30,,,App,263403.0,,Life,,,,
2114,,, ,"Engineer, technical sales",Bungoma,Low,100538.0,2025-02-13,,Groceries,USSD,,,Travel,,,,
2115,,, ,Immigration officer,Kakamega,Medium,,,,,,,,Life,,,,
2116,,,Mass,Glass blower/designer,Nairobi,High,102968.0,2024-04-16,,Bills,Branch,699562.0,,Motor,,,,
2117,,,SME,"Journalist, broadcasting",Narok,,102031.0,2025-09-21,,,Branch,87701.0,,Life,,,,
2117,,,SME,"Journalist, broadcasting",Narok,,102381.0,2025-04-25,,,App,538902.0,,Motor,,,,
2118,,Medium, ,"Nurse, mental health",Machakos,Medium,102770.0,,,Groceries,Internet Banking,537727.0,502092.0,Travel,,2025-01-25,2028-10-17,
2118,,Medium, ,"Nurse, mental health",Machakos,Medium,102770.0,,,Groceries,Internet Banking,537727.0,504630.0,Travel,3039.0,2024-03-08,2027-12-14,Pending
2119,,, ,Forensic scientist, ,Medium,,,,,,,506501.0,Gadget,9385.0,2022-04-30,2028-06-17,Active
2120,,Low, ,Toxicologist,Kakamega,Medium,106279.0,2025-11-27,,Travel,Internet Banking,,500067.0,Medical,8752.0,2023-12-27,2028-06-21,Lapsed
2120,,Low, ,Toxicologist,Kakamega,Medium,106279.0,2025-11-27,,Travel,Internet Banking,,501868.0,Medical,,2023-10-28,2028-09-29,Pending
2120,,Low, ,Toxicologist,Kakamega,Medium,106279.0,2025-11-27,,Travel,Internet Banking,,504529.0,Motor,1554.0,2023-12-07,2026-11-07,Lapsed
2121,,,Affluent,Mechanical engineer,Machakos,Low,102513.0,2024-10-07,,Electronics,App,,,Medical,,,,
2121,,,Affluent,Mechanical engineer,Machakos,Low,103131.0,2025-01-26,,,App,,,Travel,,,,
2122,,, ,Architectural technologist,Kilifi,High,103666.0,2025-06-07,165890.0,Electronics,Internet Banking,121778.0,500917.0,Motor,,2024-06-10,2027-08-27,
2122,,, ,Architectural technologist,Kilifi,High,103691.0,2024-10-13,91817.0,Travel,,,500917.0,Medical,,2024-06-10,2027-08-27,
2123,,High,Mass,Set designer,Malindi,,,,,,,,505214.0,Gadget,13691.0,2023-02-17,2029-01-03,
2124,75.0,,Mass,,Migori,High,102193.0,2025-07-31,,,USSD,,,Life,,,,
2125,43.0,,Affluent,Jewellery designer,Thika,High,100285.0,2025-10-14,221406.0,Travel,App,10610.0,506259.0,Travel,,2022-04-29,2026-12-09,Pending
2125,43.0,,Affluent,Jewellery designer,Thika,High,100285.0,2025-10-14,221406.0,Travel,App,10610.0,506328.0,Life,,2022-04-21,2028-07-31,Active
2126,,,Affluent,Architectural technologist,Naivasha,Medium,101382.0,2024-12-02,206357.0,School Fees,,646766.0,,Motor,,,,
2126,,,Affluent,Architectural technologist,Naivasha,Medium,102467.0,2024-10-11,,Travel,USSD,788754.0,,Life,,,,
2127,,,Mass,Musician,Bungoma,,,,,,,,,Motor,,,,
2128,,,Affluent,Structural engineer,Kericho,High,103105.0,2025-09-12,,School Fees,,,,Travel,,,,
2129,61.0,, ,Seismic interpreter,Naivasha,,103032.0,2025-04-06,,,Branch,,503759.0,Gadget,13598.0,2024-11-28,2027-09-15,Pending
2129,61.0,, ,Seismic interpreter,Naivasha,,105503.0,2024-09-18,,Electronics,,160162.0,503759.0,Motor,13598.0,2024-11-28,2027-09-15,Pending
2130,,,SME,Applications developer,Kakamega,Low,102651.0,2024-07-09,,School Fees,,558365.0,,Gadget,,,,
2131,59.0,High,SME,Environmental manager, ,Medium,,,,,,,,Motor,,,,
2132,,Low,SME,"Conservation officer, historic buildings",Nyeri,Low,100219.0,2025-12-21,,Groceries,App,,,Gadget,,,,
2133,,,Mass,"Designer, jewellery",Machakos,,103356.0,2024-06-02,150388.0,Travel,Internet Banking,,500087.0,Life,,2024-12-06,2027-08-17,Active
2133,,,Mass,"Designer, jewellery",Machakos,,103356.0,2024-06-02,150388.0,Travel,Internet Banking,,504751.0,Life,13452.0,2022-04-04,2027-10-04,
2134,,Medium,Affluent,Financial planner,Nyeri,Medium,101838.0,2025-05-11,106470.0,School Fees,App,,501644.0,Medical,,2022-09-12,2029-02-01,Pending
2134,,Medium,Affluent,Financial planner,Nyeri,Medium,104997.0,2024-04-27,,,App,54182.0,501644.0,Gadget,,2022-09-12,2029-02-01,Pending
2135,,,SME,"Engineer, drilling",Siaya,Low,,,,,,,500824.0,Travel,5553.0,2022-12-02,2026-07-12,Active
2135,,,SME,"Engineer, drilling",Siaya,Low,,,,,,,500977.0,Life,,2024-04-24,2028-08-17,Lapsed
2136,,Medium, ,"Development worker, international aid",Kakamega,Medium,106361.0,2026-02-01,4370.0,School Fees,USSD,,500663.0,Gadget,14998.0,2023-08-12,2027-12-01,Pending
2137,,, ,Conference centre manager,Migori,Low,103194.0,2025-05-08,,,Branch,,506745.0,Motor,,2023-04-24,2028-05-10,Active
2137,,, ,Conference centre manager,Migori,Low,103194.0,2025-05-08,,,Branch,,506906.0,Life,,2024-08-30,2027-11-24,
2138,,High, ,Recruitment consultant,Malindi,High,105088.0,2025-09-08,,Electronics,USSD,452852.0,502017.0,Medical,,2022-10-12,2027-08-28,
2138,,High, ,Recruitment consultant,Malindi,High,105088.0,2025-09-08,,Electronics,USSD,452852.0,505093.0,Motor,,2024-02-20,2026-09-25,Lapsed
2139,25.0,,Affluent,Health and safety adviser,Kakamega,Medium,103773.0,2025-12-04,166837.0,Bills,USSD,402192.0,506881.0,Motor,,2024-10-07,2028-10-29,Lapsed
2140,,Low,SME,Insurance account manager,Homa Bay,,100949.0,2025-09-29,,School Fees,USSD,272422.0,502720.0,Motor,,2024-10-07,2028-04-06,Pending
2140,,Low,SME,Insurance account manager,Homa Bay,,100949.0,2025-09-29,,School Fees,USSD,272422.0,505450.0,Life,,2025-03-15,2026-07-07,
2140,,Low,SME,Insurance account manager,Homa Bay,,106062.0,2025-04-01,,Electronics,App,,502720.0,Motor,,2024-10-07,2028-04-06,Pending
2140,,Low,SME,Insurance account manager,Homa Bay,,106062.0,2025-04-01,,Electronics,App,,505450.0,Gadget,,2025-03-15,2026-07-07,
2141,,, ,Neurosurgeon,Eldoret,Medium,100662.0,2024-07-10,,Groceries,Branch,503758.0,500489.0,Gadget,,2023-07-11,2026-10-13,Active
2141,,, ,Neurosurgeon,Eldoret,Medium,100662.0,2024-07-10,,Groceries,Branch,503758.0,502587.0,Medical,,2023-10-15,2027-05-13,Lapsed
2141,,, ,Neurosurgeon,Eldoret,Medium,100662.0,2024-07-10,,Groceries,Branch,503758.0,505304.0,Gadget,1244.0,2024-08-01,2026-06-02,
2142,,,Affluent,Magazine journalist,Nyeri,,101336.0,2025-03-28,,School Fees,,757605.0,506164.0,Travel,,2024-02-13,2026-08-09,
2143,72.0,Low, ,Web designer,,Low,100024.0,2025-09-28,,Bills,Branch,563211.0,,Medical,,,,
2143,72.0,Low, ,Web designer,,Low,104399.0,2025-12-28,299603.0,Groceries,Branch,,,Medical,,,,
2144,64.0,,SME,Broadcast presenter,Busia,Low,100462.0,2025-07-20,299630.0,Groceries,Branch,577979.0,501311.0,Travel,,2022-09-08,2028-10-06,Active
2144,64.0,,SME,Broadcast presenter,Busia,Low,102232.0,2024-10-02,169499.0,,Branch,,501311.0,Travel,,2022-09-08,2028-10-06,Active
2144,64.0,,SME,Broadcast presenter,Busia,Low,102883.0,2024-12-02,,Electronics,,518769.0,501311.0,Travel,,2022-09-08,2028-10-06,Active
2145,,Low,SME,Dispensing optician,Busia,,,,,,,,500470.0,Gadget,417.0,2024-09-23,2026-08-15,
2145,,Low,SME,Dispensing optician,Busia,,,,,,,,500475.0,Medical,,2024-08-26,2028-05-03,Active
2146,,,SME,"Chemist, analytical",Migori,Low,100826.0,2024-03-25,207983.0,Bills,Branch,228597.0,503288.0,Life,,2023-01-11,2029-01-04,
2146,,,SME,"Chemist, analytical",Migori,Low,100826.0,2024-03-25,207983.0,Bills,Branch,228597.0,504466.0,Medical,,2024-08-06,2026-03-25,Active
2147,,High,SME,Politician's assistant,Eldoret,Medium,101190.0,2024-06-16,290908.0,Groceries,App,,,Gadget,,,,
2148,59.0,High,SME,"Lecturer, further education",Migori,Low,100035.0,2024-12-05,,School Fees,,40070.0,505511.0,Travel,,2022-09-14,2029-01-24,Lapsed
2149,,, ,Manufacturing systems engineer,Meru,,,,,,,,503229.0,Medical,11867.0,2024-05-30,2027-05-15,
2150,,Medium,SME,"Education officer, community",Kisumu,,105871.0,2025-05-25,115372.0,Bills,Internet Banking,410988.0,,Life,,,,
2150,,Medium,SME,"Education officer, community",Kisumu,,106589.0,2024-07-19,,Bills,USSD,,,Medical,,,,
2151,57.0,, ,,Kisumu,High,101729.0,2025-08-03,,Travel,Branch,,504931.0,Gadget,,2023-01-07,2027-12-17,Pending
2151,57.0,, ,,Kisumu,High,101729.0,2025-08-03,,Travel,Branch,,505111.0,Travel,,2023-04-10,2027-08-13,
2152,,,SME,"Designer, multimedia", ,,100142.0,2024-07-30,,Electronics,Branch,458827.0,505858.0,Medical,,2024-05-16,2026-06-18,Pending
2153,,, ,"Scientist, audiological",Nyeri,Low,,,,,,,506865.0,Travel,12165.0,2023-01-06,2027-03-10,Lapsed
2154,25.0,High,SME,Lawyer,Naivasha,,105108.0,2025-07-25,,Bills,Branch,,,Gadget,,,,
2155,,Low, ,Manufacturing systems engineer,Mombasa,Low,,,,,,,,Life,,,,
2156,,,SME,"Surveyor, mining",Kilifi,Low,100346.0,2024-05-16,,Travel,Branch,,501249.0,Life,,2024-03-19,2027-04-01,
2156,,,SME,"Surveyor, mining",Kilifi,Low,100346.0,2024-05-16,,Travel,Branch,,503346.0,Motor,,2023-05-13,2026-12-28,Pending
