transaction_id,customer_id,transaction_date,amount,category,channel,balance_after
101792,6615,2026-03-08,,School Fees,Internet Banking,104941.0
101793,1444,2025-11-14,,Travel,Internet Banking,428800.0
101794,4508,2024-05-14,,,Branch,294507.0
101795,2802,2024-11-11,203541,Electronics,USSD,
101796,1776,2024-10-26,106379,Travel,Internet Banking,
101797,29,2024-06-08,226795,Electronics,USSD,
101798,2293,2025-11-25,,Bills,,
101799,3704,2025-08-24,,Travel,Internet Banking,51319.0
101800,826,2024-08-15,,Travel,App,24060.0
101801,6006,2026-01-31,,Electronics,App,
101802,3742,2024-08-21,,School Fees,App,623808.0
101803,5180,2024-10-29,,,App,
101804,139,2024-04-08,116853,Bills,Branch,
101805,4453,2024-09-10,,Bills,,
101806,2260,2025-01-17,,,Internet Banking,
101807,1163,2024-08-19,,Bills,,
101808,3440,2024-06-25,,Travel,App,
101809,2534,2025-01-22,,,,
101810,5613,2025-01-27,51844,Groceries,,
101811,1360,2025-03-06,,,Branch,347722.0
101812,5731,2024-05-12,,Electronics,App,
101813,2226,2024-03-30,61660,,USSD,
101814,2561,2025-06-13,21650,Travel,,
101815,3673,2025-01-17,,School Fees,,
101816,2161,2024-11-20,,School Fees,App,148733.0
101817,283,2025-08-23,,Travel,Branch,
101818,1140,,198468,Electronics,Internet Banking,
101819,6688,2024-08-17,,,App,452848.0
101820,1798,2024-05-09,235855,Bills,Internet Banking,658785.0
101821,4137,2025-08-22,,Bills,USSD,575615.0
101822,2980,2025-06-07,,Groceries,Internet Banking,
101823,1191,2025-09-20,,,,75503.0
101824,6999,2025-12-24,207746,Travel,Branch,
101825,1245,2025-12-12,,Groceries,USSD,
101826,4409,2025-03-31,,School Fees,Branch,
101827,1931,2026-01-18,,,Branch,
101828,2519,2024-07-25,97301,,Internet Banking,
101829,5251,2025-07-08,25583,Bills,Branch,435057.0
101830,48,2025-09-20,238485,,USSD,68894.0
101831,134,2024-05-06,,,Branch,
101832,6663,2025-12-11,,Bills,USSD,
101833,5676,2024-06-15,34074,,,468619.0
101834,3047,2025-05-18,214417,Groceries,,184886.0
101835,2365,2025-10-03,28011,Travel,Internet Banking,292536.0
101836,3510,,,Groceries,App,731820.0
101837,3507,2025-06-28,211373,,,
101838,2134,2025-05-11,106470,School Fees,App,
101839,5168,2024-05-17,18738,,USSD,525958.0
101840,4095,2024-11-12,223440,Travel,App,382237.0
101841,2538,2025-09-11,,,Branch,512196.0
101842,5985,2025-08-21,28924,School Fees,USSD,
101843,2472,2024-06-05,,Travel,Branch,332163.0
101844,2435,2025-05-30,206319,Groceries,App,
101845,5022,2025-03-29,,Electronics,Branch,
101846,4336,2025-11-28,,Groceries,USSD,
101847,3523,2025-06-28,,Travel,Branch,793201.0
101848,2306,2025-10-04,143430,,App,
101849,4140,2025-12-23,,School Fees,Branch,612288.0
101850,5288,2024-09-09,134106,Groceries,Branch,228824.0
101851,1811,2024-07-29,,Travel,Internet Banking,626306.0
101852,5311,2024-07-29,45973,School Fees,USSD,206228.0
101853,664,2025-10-02,116086,,Internet Banking,
101854,5682,2025-09-26,71680,School Fees,App,251732.0
101855,5945,2025-02-07,80288,School Fees,,631516.0
101856,3055,2024-05-01,,,App,520789.0
101857,4850,2025-09-04,,Travel,App,
101858,4201,2025-01-26,182444,School Fees,App,750178.0
101859,5023,2025-05-01,,School Fees,App,584206.0
101860,3493,2025-08-29,,Groceries,Internet Banking,
101861,5995,2025-06-22,,School Fees,App,204569.0
101862,5469,2026-02-27,98685,,Branch,599490.0
101863,954,2025-02-25,4592,,App,
101864,1674,2025-05-24,,Electronics,,
101865,1343,2025-06-09,,Travel,USSD,
101866,3492,2024-12-29,,School Fees,Internet Banking,299240.0
101867,2743,2025-06-30,,,Internet Banking,765591.0
101868,2105,2025-03-25,196951,,Internet Banking,170212.0
101869,240,2025-07-09,224158,School Fees,Internet Banking,
101870,6571,2025-02-05,225414,Bills,App,535925.0
101871,6761,2025-01-19,,Groceries,,95431.0
101872,2625,2025-09-02,188876,School Fees,App,
101873,3050,2025-02-04,,Groceries,USSD,
101874,6284,2025-08-12,225947,Groceries,USSD,
101875,2110,2025-04-25,,Electronics,App,
101876,4248,2025-07-11,,Travel,App,
101877,4226,2025-12-21,26602,Electronics,App,715185.0
101878,6575,2024-06-11,,Travel,,291253.0
101879,1464,2024-03-31,,Bills,Internet Banking,
101880,5332,2024-09-19,69444,,USSD,681456.0
101881,400,2025-10-22,,Electronics,USSD,94749.0
101882,2722,2024-08-20,,Groceries,Internet Banking,
101883,5837,2024-04-21,,School Fees,Internet Banking,
101884,1938,2024-11-17,,Bills,USSD,157580.0
101885,4637,2024-05-30,210312,Travel,USSD,709243.0
101886,182,2026-03-15,,Electronics,,498829.0
101887,1075,2024-08-28,94290,Bills,USSD,435667.0
101888,5867,2025-09-19,,,App,
101889,2574,2026-01-26,,Electronics,App,326762.0
101890,2398,2024-11-25,,Groceries,Internet Banking,499238.0
101891,1082,2024-06-26,,,Internet Banking,394743.0
101892,419,2025-05-20,192579,Electronics,App,
101893,1161,2025-07-30,,Travel,Internet Banking,
101894,640,2025-06-13,197775,,App,
101895,2085,2024-07-10,,,,
101896,4590,2026-03-09,,,Internet Banking,356557.0
101897,359,2025-11-09,,Travel,Branch,
101898,1804,2025-06-03,,School Fees,USSD,
101899,5205,2025-03-21,173079,School Fees,App,
101900,6795,2024-08-26,,Travel,USSD,570862.0
101901,539,2025-08-23,,,USSD,52103.0
101902,4440,2024-10-23,172995,Travel,Internet Banking,
101903,6889,2025-06-14,,Travel,USSD,
101904,2219,2025-12-26,,Bills,Branch,
101905,1714,2025-11-09,,,Internet Banking,
101906,866,2024-08-03,,,App,
101907,2068,2024-05-29,243186,Electronics,USSD,198848.0
101908,6029,2025-04-25,237520,Bills,USSD,329154.0
101909,2351,2025-08-09,38988,,,
101910,776,2024-05-25,,Groceries,App,
101911,5093,2024-05-26,299704,School Fees,,457116.0
101912,3269,2024-04-21,,Electronics,App,640849.0
101913,6471,2024-12-16,58527,School Fees,USSD,676377.0
101914,4672,2024-05-18,198160,,USSD,
101915,3628,2025-01-17,,Groceries,Branch,
101916,1036,2024-08-22,86843,Travel,Internet Banking,203475.0
101917,361,2024-06-29,,School Fees,Branch,752657.0
101918,2820,2025-06-23,,Travel,App,747391.0
101919,296,2025-03-19,217649,School Fees,App,
101920,1427,2025-04-22,,,App,
101921,3510,2025-06-10,,Groceries,App,
101922,2817,2025-09-06,123103,School Fees,Internet Banking,165054.0
101923,5495,2024-04-27,,Groceries,USSD,508523.0
101924,5867,2024-12-31,269668,,Branch,616275.0
101925,6903,2024-09-16,,Electronics,USSD,
101926,6797,2024-11-11,126206,Bills,,
101927,2866,2025-11-15,112609,Groceries,Branch,
101928,693,2025-03-07,,School Fees,App,697954.0
101929,4596,2024-12-26,,Electronics,App,
101930,1068,2025-02-15,59343,,,
101931,1133,2025-07-31,,Groceries,Branch,40816.0
101932,1122,2024-10-02,165098,School Fees,Internet Banking,
101933,5859,2025-10-06,,,Internet Banking,423994.0
101934,1242,2024-08-19,,Groceries,App,
101935,6293,2024-09-04,,Groceries,App,
101936,947,2025-07-26,50912,Travel,App,6725.0
101937,3148,2025-11-28,,School Fees,,
101938,1616,2025-07-22,,Bills,,123612.0
101939,4660,2026-01-19,,Groceries,USSD,548411.0
101940,63,,,Electronics,,429910.0
101941,5716,2024-07-05,77475,School Fees,Branch,322388.0
101942,6070,2024-07-30,,Bills,,174745.0
101943,394,2024-03-26,,School Fees,Branch,682292.0
101944,1527,2025-09-29,,,Internet Banking,
101945,1502,2025-12-30,261137,Bills,USSD,570192.0
101946,6203,2025-06-24,173254,Bills,,
101947,520,2026-02-16,,Groceries,Internet Banking,
101948,6963,2025-11-19,128188,Travel,Branch,328932.0
101949,389,2025-05-25,288651,School Fees,USSD,521686.0
101950,588,2026-02-02,,Electronics,Internet Banking,
101951,3498,2024-04-04,,,Branch,
101952,3062,2025-12-09,,Electronics,USSD,
101953,5710,2026-03-19,,Travel,App,672205.0
101954,4732,2025-09-12,196114,Electronics,,651995.0
101955,2572,2025-12-19,,School Fees,App,
101956,280,2025-11-20,,Electronics,App,39709.0
101957,3117,2026-03-02,213869,,App,109199.0
101958,6709,2024-04-26,11832,School Fees,Internet Banking,341878.0
101959,3473,2025-10-13,,Bills,App,763241.0
101960,1985,2025-03-08,,Groceries,App,603920.0
101961,2282,2024-09-23,218768,Travel,Internet Banking,
101962,4282,2025-12-18,,Travel,,652278.0
101963,805,2025-05-14,142722,,USSD,400546.0
101964,75,2024-12-17,190700,Electronics,USSD,478404.0
101965,2986,2024-07-10,20044,School Fees,,
101966,710,2024-05-27,,,Internet Banking,152169.0
101967,3663,2024-06-24,,Groceries,App,
101968,6377,2024-06-07,,,USSD,
101969,5288,2024-10-17,,Electronics,,
101970,4631,2026-01-29,,,,
101971,1431,2024-12-31,,Groceries,App,
101972,6118,2024-10-09,,School Fees,,433729.0
101973,5350,2024-04-27,,,Internet Banking,518120.0
101974,4992,2025-12-30,,Electronics,Internet Banking,
101975,5068,2024-12-03,124774,Electronics,USSD,471831.0
101976,647,2024-06-10,187427,,Branch,
101977,6437,2026-02-23,193526,,,
101978,2039,2024-05-08,233009,Groceries,Internet Banking,182857.0
101979,4134,2026-01-14,,Electronics,App,185357.0
101980,5352,2024-04-09,268809,,App,760785.0
101981,3939,2026-03-13,285036,Groceries,Branch,634716.0
101982,2216,2025-04-08,,,Branch,
101983,3357,2026-02-05,,,Branch,
101984,103,2025-07-27,201084,School Fees,App,
101985,145,2024-03-28,254386,Groceries,,
101986,755,2024-04-14,,School Fees,Internet Banking,246674.0
101987,4058,2025-02-19,,School Fees,App,245072.0
101988,6804,2024-07-03,,Bills,Internet Banking,
101989,4462,2024-05-23,,Groceries,Branch,
101990,6297,2025-09-19,,Travel,USSD,330884.0
101991,6972,2025-06-08,,,,
101992,6566,2025-10-29,,Bills,Branch,762131.0
101993,6463,2024-06-08,150621,Bills,Branch,
101994,1831,2024-09-30,,Groceries,Internet Banking,2531.0
101995,3710,2025-07-19,,Bills,App,390160.0
101996,5824,2025-01-06,,Bills,USSD,426010.0
101997,6629,2025-05-08,,,,307946.0
101998,83,2025-08-01,253288,Electronics,USSD,687829.0
101999,1312,2025-03-27,,,Branch,
102000,5991,2024-06-27,,,USSD,425438.0
102001,5609,2024-06-30,149670,School Fees,,747532.0
102002,3340,2024-06-14,165668,Travel,Branch,
102003,5753,2026-01-04,192168,Groceries,,
102004,3695,2026-03-08,,,USSD,
102005,6223,2025-06-23,,Electronics,Branch,126491.0
102006,3932,2024-10-31,121191,,Branch,
102007,3448,2024-03-23,286756,,,
102008,3669,2025-04-19,,Travel,App,263771.0
102009,1616,2025-01-16,,,Branch,598144.0
102010,4247,2024-10-17,,,,142216.0
102011,2804,2025-01-22,,Travel,,
102012,4826,2025-06-20,166717,Electronics,,572368.0
102013,2063,2025-01-02,221414,,App,
102014,4197,2025-03-23,,Groceries,Internet Banking,
102015,780,2025-10-10,268090,School Fees,Branch,
102016,1059,2025-06-23,,,USSD,
102017,2399,2024-10-07,,Electronics,,
102018,3005,2025-09-28,127587,Bills,USSD,28902.0
102019,2331,2026-01-31,,,,
102020,4733,2025-11-09,,,,
102021,1760,2025-11-28,,Travel,Branch,138190.0
102022,5793,2024-06-30,,Bills,App,
102023,4621,2025-10-26,,Groceries,App,460221.0
102024,4261,2026-02-01,,,USSD,
102025,428,2026-01-31,91887,,Internet Banking,144986.0
102026,5378,2024-07-15,152293,School Fees,App,111986.0
102027,5030,2025-08-04,145153,School Fees,App,609459.0
102028,3877,2024-05-13,153808,School Fees,Internet Banking,
102029,2491,2024-08-12,59974,,App,
102030,6770,2024-10-14,145752,,Branch,
102031,2117,2025-09-21,,,Branch,87701.0
102032,2322,2024-12-22,1873,Bills,USSD,315700.0
102033,560,2026-03-12,242801,,USSD,367547.0
102034,4945,2024-05-26,,Groceries,USSD,138160.0
102035,5442,2025-12-16,,Bills,Branch,444461.0
102036,6065,2024-11-14,,,USSD,
102037,1386,2024-05-09,,Travel,USSD,
102038,2618,2025-06-20,185910,School Fees,Branch,
102039,1955,2024-04-24,280939,Groceries,Internet Banking,471460.0
102040,590,2025-09-26,,Bills,USSD,433442.0
102041,499,2025-04-30,34986,,App,
102042,6348,2025-04-22,,Bills,Branch,310838.0
102043,2823,2025-08-01,,,Internet Banking,
102044,1530,2025-07-31,,Bills,App,90273.0
102045,1639,2025-05-03,,Bills,App,
102046,1133,2025-10-07,245361,,,658412.0
102047,5957,2025-09-29,,Bills,Internet Banking,
102048,4484,2024-04-07,,Travel,,
102049,416,2025-06-12,,School Fees,Branch,294741.0
102050,4997,2024-10-16,75609,,Internet Banking,
102051,1592,2024-08-13,,Bills,,89152.0
102052,4408,2025-03-01,230230,Travel,Branch,
102053,6396,2025-11-29,,,USSD,22888.0
102054,6132,2025-09-05,,,App,
102055,3884,2024-06-18,,Groceries,Branch,
102056,1608,2025-01-04,,Groceries,Internet Banking,
102057,3725,2026-02-24,280963,,App,779083.0
102058,1716,2025-11-14,83614,Travel,App,745056.0
102059,203,2025-08-16,179310,,Branch,
102060,3855,2025-01-26,,Travel,USSD,13692.0
102061,3960,2025-08-07,,,Branch,
102062,110,2025-10-03,273409,Travel,,
102063,4178,2024-05-12,,Groceries,,712602.0
102064,5716,2024-06-03,,Bills,,
102065,769,2024-05-19,,,Internet Banking,713738.0
102066,6337,2025-02-02,,,Branch,584479.0
102067,139,2025-05-30,97290,School Fees,App,774557.0
102068,221,2024-08-18,108669,Bills,Internet Banking,702600.0
102069,861,2024-11-18,,,,503638.0
102070,3928,2024-05-21,,Electronics,Internet Banking,690954.0
102071,2388,2025-11-30,,Travel,App,
102072,2526,2025-09-21,,Bills,Internet Banking,373215.0
102073,5055,2024-12-21,12419,School Fees,USSD,199504.0
102074,1446,2024-08-14,,Bills,,
102075,6957,2024-05-27,,Electronics,Branch,
102076,1610,2024-10-21,,Electronics,,
102077,6342,2024-07-02,,Bills,,434891.0
102078,5444,2024-07-29,,,Branch,78753.0
102079,5380,2024-04-11,,,Branch,737869.0
102080,199,2025-06-12,,,App,
102081,2864,2024-10-24,,School Fees,App,
102082,5985,2026-02-10,186207,Bills,USSD,
102083,1161,2025-05-16,,Travel,Internet Banking,
102084,1370,2026-02-24,294975,School Fees,Internet Banking,198623.0
102085,6131,2025-03-28,,Groceries,Internet Banking,362572.0
102086,3572,2026-02-14,,School Fees,,
102087,2223,2024-09-18,273168,Bills,,
102088,489,2025-03-02,,Bills,Branch,682726.0
102089,3541,2026-01-05,,Groceries,USSD,
102090,6460,2026-01-07,,Electronics,USSD,
102091,2868,2024-05-19,,Bills,Internet Banking,351998.0
102092,2428,2025-02-07,,Electronics,Branch,75401.0
102093,1878,2026-01-26,,Electronics,Internet Banking,521242.0
102094,6049,2024-11-18,,Travel,,
102095,4538,2024-09-30,,,Branch,195590.0
102096,865,2024-06-01,,Electronics,Internet Banking,
102097,5936,2025-09-09,,School Fees,USSD,
102098,2181,2025-11-01,183755,,App,
102099,3029,2025-01-12,14929,Electronics,,
102100,3099,2024-04-08,,,Internet Banking,
102101,3329,2025-09-12,,,Branch,
102102,3635,2024-12-18,,,Branch,
102103,656,2025-11-30,259959,Travel,Internet Banking,380502.0
102104,5987,2024-09-10,,Bills,USSD,172119.0
102105,1380,2024-11-23,21996,Bills,Internet Banking,
102106,236,2024-07-04,,Groceries,,
102107,989,2026-02-28,,Electronics,Branch,129867.0
102108,1383,2024-06-19,,School Fees,,150959.0
102109,815,2025-02-27,,,App,389904.0
102110,2967,2024-04-04,,,USSD,180703.0
102111,5391,2024-11-27,,Groceries,Internet Banking,
102112,1690,2025-06-16,,Groceries,Internet Banking,
102113,5630,2024-11-05,,,USSD,151226.0
102114,3801,2025-10-02,,Travel,Branch,320633.0
102115,2487,2024-10-06,170375,Bills,Internet Banking,
102116,1666,2024-11-10,86731,Electronics,USSD,76036.0
102117,2636,2024-10-08,38173,,Internet Banking,260554.0
102118,3987,2025-06-05,,,Branch,706437.0
102119,1824,2026-01-04,1476,Electronics,USSD,735154.0
102120,5591,2025-10-31,,Bills,Branch,788507.0
102121,5829,,146269,,Internet Banking,
102122,5431,2025-02-20,,Travel,USSD,
102123,5337,2024-10-17,,,App,
102124,4089,2024-12-18,,Travel,Internet Banking,600786.0
102125,611,2025-07-24,87027,Travel,USSD,560516.0
102126,1336,2026-01-17,,School Fees,App,482210.0
102127,3869,2024-06-08,,Electronics,USSD,159598.0
102128,4326,2024-10-11,,,,
102129,3693,2024-03-31,,Travel,,401831.0
102130,4436,2025-01-02,,Travel,USSD,219559.0
102131,3567,2025-06-27,84893,Bills,USSD,390667.0
102132,2212,2025-07-14,,Groceries,,740059.0
102133,2164,2024-10-23,,Groceries,Internet Banking,
102134,71,2025-03-28,,Groceries,,82832.0
102135,1750,2025-11-19,155358,Electronics,,
102136,4946,2026-02-10,289085,School Fees,,219965.0
102137,5173,2024-09-17,,Electronics,Branch,475790.0
102138,5717,2026-01-19,,,Internet Banking,
102139,342,2025-12-31,,Bills,Branch,
102140,5031,2025-12-30,215304,Travel,Internet Banking,
102141,4684,2026-01-01,,Electronics,Branch,
102142,2827,2024-09-24,,Groceries,Branch,
102143,3832,2024-05-03,,School Fees,USSD,720761.0
102144,2380,2024-03-19,,Bills,,
102145,6106,2025-01-11,239546,Travel,USSD,
102146,3870,2025-09-13,,,USSD,
102147,5199,2024-04-18,,School Fees,USSD,609457.0
102148,4203,2026-03-16,,Electronics,App,
102149,6069,2024-08-21,,Electronics,Internet Banking,673509.0
102150,6226,2024-06-26,94918,School Fees,USSD,234331.0
102151,3274,2025-04-11,,School Fees,USSD,
102152,2440,2024-05-03,,Travel,App,
102153,4326,2025-06-07,,,App,
102154,2068,2024-08-19,,Groceries,,
102155,6924,2024-08-03,,,USSD,696002.0
102156,5443,2025-07-22,,,Internet Banking,
102157,3540,2024-06-23,108503,School Fees,USSD,526812.0
102158,4748,2025-04-10,,Travel,,592044.0
102159,5430,2024-12-16,73469,School Fees,USSD,369575.0
102160,472,2024-06-28,,,App,240301.0
102161,6736,,,School Fees,App,225112.0
102162,3766,2025-11-15,,,,
102163,4170,2024-09-16,,Groceries,,186358.0
102164,654,2025-06-09,,Travel,App,
102165,5556,2025-07-31,,Electronics,App,661330.0
102166,462,2025-06-02,,Travel,USSD,404238.0
102167,1174,2025-11-23,275746,Travel,,788822.0
102168,1668,2025-01-01,,Travel,USSD,
102169,6004,2024-08-28,225061,Groceries,App,233665.0
102170,6459,2024-10-29,,Groceries,Internet Banking,
102171,3746,2025-04-01,,Bills,,676491.0
102172,5952,2024-05-23,24732,,USSD,61954.0
102173,3322,2025-11-03,,Electronics,,
102174,640,2024-07-30,255894,Groceries,Internet Banking,
102175,4370,2025-08-09,,,Branch,
102176,482,2024-04-08,,Groceries,App,
102177,82,2024-09-25,,Travel,Internet Banking,
102178,3304,2025-04-05,227156,Travel,Branch,
102179,4127,2025-05-17,,,USSD,
102180,2794,2025-11-09,,School Fees,Internet Banking,546929.0
102181,1108,2024-05-20,156690,School Fees,Branch,
102182,5092,2024-07-01,,School Fees,Internet Banking,548135.0
102183,6186,2024-07-04,,,Branch,
102184,3786,2024-04-12,,Groceries,USSD,580464.0
102185,251,2025-12-21,8666,School Fees,USSD,
102186,2435,2025-10-11,30257,Electronics,USSD,38615.0
102187,1621,2024-11-18,,,USSD,355913.0
102188,5092,2026-01-25,,School Fees,USSD,
102189,1719,2025-02-12,,Bills,Branch,408375.0
102190,266,2025-04-14,,Bills,USSD,670976.0
102191,22,2026-02-12,,Travel,Internet Banking,258309.0
102192,5527,2025-05-13,,Groceries,Internet Banking,695532.0
102193,2124,2025-07-31,,,USSD,
102194,1511,2024-07-14,,Bills,Internet Banking,
102195,3853,2025-09-01,,Electronics,USSD,453370.0
102196,4776,2025-10-16,,Travel,Internet Banking,
102197,2939,2025-04-12,211377,Bills,,265001.0
102198,6029,2024-04-03,99027,,App,773580.0
102199,3423,2025-02-01,,School Fees,Internet Banking,360600.0
102200,240,2025-01-25,,Bills,Internet Banking,479106.0
102201,51,2026-02-01,186139,Bills,App,
102202,3008,2025-01-03,,Travel,,
102203,476,2024-12-21,145094,Groceries,App,
102204,2005,2024-11-07,,School Fees,Internet Banking,491804.0
102205,5722,2025-12-01,,School Fees,USSD,
102206,4990,2025-01-06,,,,437258.0
102207,6669,2025-02-13,,School Fees,Internet Banking,421149.0
102208,157,2025-07-14,,School Fees,USSD,
102209,6343,2025-08-30,,Groceries,USSD,
102210,5120,2025-01-08,276855,School Fees,,
102211,4762,2025-03-14,,Groceries,Internet Banking,
102212,2784,2024-11-03,289790,Travel,Branch,
102213,2020,2024-04-04,,Electronics,USSD,
102214,5238,2025-09-10,,Groceries,App,
102215,1687,2025-01-18,,School Fees,Branch,
102216,4171,2025-09-20,,Travel,App,783159.0
102217,5048,2024-04-06,,Travel,,
102218,6869,2024-05-17,,Bills,USSD,322067.0
102219,3859,2025-02-17,,Bills,USSD,375296.0
102220,2415,2025-02-27,,Electronics,,
102221,2804,2024-10-07,,Electronics,USSD,608515.0
102222,3250,2025-07-30,,Bills,Branch,
102223,2156,2025-07-04,,,Branch,
102224,1827,2026-01-31,150920,Bills,,
102225,6833,2024-04-02,,Travel,Internet Banking,
102226,5599,2025-09-22,,,USSD,
102227,3758,2025-03-22,,,Branch,286550.0
102228,93,2025-08-15,226395,Groceries,App,573365.0
102229,6244,2025-07-30,,Bills,USSD,754858.0
102230,4277,2025-08-21,,School Fees,Branch,
102231,671,2024-12-11,,Groceries,Branch,
102232,2144,2024-10-02,169499,,Branch,
102233,232,2024-11-30,,Groceries,Internet Banking,25250.0
102234,6395,2024-03-26,181657,School Fees,,
102235,5972,2025-07-21,,,Internet Banking,
102236,3990,2025-05-17,,School Fees,App,
102237,1603,2025-05-12,,School Fees,App,
102238,2952,2025-09-15,84013,Travel,,
